Metrics;LoadPoint;Bandwidth;src;dest;;rep1;rep2;rep3;rep4;rep5;rep6;rep7;rep8;rep9;rep10;;;;
blocking probabilities per pair;3;all;5;14; ;0;0.006451613;0;0;0;0.006578947;0;0;0;0;;;;
blocking probabilities per pair;3;all;22;10; ;0;0;0;0;0;0;0.007142857;0;0;0;;;;
blocking probabilities per pair;3;all;7;11; ;0;0;0;0;0;0;0;0.007194245;0;0.00621118;;;;
blocking probabilities per pair;3;all;10;8; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;14;12; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;10;13; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;21;6; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;22;18; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;17;7; ;0.006666667;0.006756757;0.01369863;0;0.012987013;0.00729927;0.007194245;0;0.007462687;0.007246377;;;;
blocking probabilities per pair;3;all;10;14; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;20;19; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;7;6; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;25;9; ;0;0;0;0;0;0;0;0.006993007;0;0;;;;
blocking probabilities per pair;3;all;16;5; ;0.007407407;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;5;4; ;0;0;0;0.014814815;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;20;4; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;6;27; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;13;16; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;6;8; ;0;0;0.006711409;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;27;17; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;16;12; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;24;23; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;5;13; ;0;0;0;0;0;0;0;0;0.007142857;0;;;;
blocking probabilities per pair;3;all;12;14; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;27;11; ;0;0;0;0;0;0;0;0;0;0.007194245;;;;
blocking probabilities per pair;3;all;13;7; ;0;0;0;0;0;0;0;0;0;0.015873016;;;;
blocking probabilities per pair;3;all;10;15; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;15;25; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;1;19; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;10;7; ;0;0;0;0;0;0.006756757;0;0;0;0;;;;
blocking probabilities per pair;3;all;13;14; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;18;19; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;26;18; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;17;15; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;12;10; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;28;19; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;26;27; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;5;12; ;0.00625;0;0;0.006896552;0;0;0.006896552;0;0;0;;;;
blocking probabilities per pair;3;all;14;6; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;1;27; ;0;0;0;0;0;0.006711409;0;0;0;0;;;;
blocking probabilities per pair;3;all;18;14; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;15;22; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;17;19; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;10;12; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;20;1; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;24;26; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;23;15; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;5;6; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;9;15; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;17;25; ;0;0;0.006896552;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;26;21; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;13;11; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;3;19; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;5;11; ;0;0;0;0.007142857;0;0;0;0;0.008130081;0;;;;
blocking probabilities per pair;3;all;7;26; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;6;17; ;0;0;0.007352941;0;0;0.007518797;0.007352941;0.013986014;0;0;;;;
blocking probabilities per pair;3;all;13;22; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;16;23; ;0;0.00621118;0.006993007;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;23;3; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;20;25; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;5;17; ;0;0;0.007874016;0.006756757;0;0;0.007194245;0.007518797;0;0;;;;
blocking probabilities per pair;3;all;26;14; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;20;13; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;22;8; ;0;0;0.006622517;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;6;19; ;0;0.006756757;0;0.007194245;0.007751938;0;0.006535948;0;0;0;;;;
blocking probabilities per pair;3;all;19;7; ;0;0;0;0;0;0;0;0;0.007042254;0.00625;;;;
blocking probabilities per pair;3;all;11;24; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;3;28; ;0;0;0.006756757;0;0.008064516;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;19;3; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;25;7; ;0;0;0.008547009;0;0.007042254;0;0;0;0;0.006896552;;;;
blocking probabilities per pair;3;all;20;15; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;7;3; ;0;0;0;0;0;0;0;0.007142857;0.007575758;0;;;;
blocking probabilities per pair;3;all;23;7; ;0;0.006451613;0;0.013888889;0;0.014285714;0;0;0.014285714;0.007092199;;;;
blocking probabilities per pair;3;all;2;22; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;12;16; ;0;0;0;0;0;0;0;0;0;0.006802721;;;;
blocking probabilities per pair;3;all;27;19; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;27;12; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;11;3; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;28;7; ;0.006666667;0;0;0;0;0;0;0.006993007;0.006756757;0.006369427;;;;
blocking probabilities per pair;3;all;7;16; ;0;0;0;0;0;0;0;0.006535948;0;0;;;;
blocking probabilities per pair;3;all;13;15; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;25;16; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;3;2; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;14;19; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;24;9; ;0.006535948;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;3;23; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;6;11; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;11;9; ;0;0;0;0;0;0;0;0.006896552;0;0;;;;
blocking probabilities per pair;3;all;8;1; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;20;2; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;1;24; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;10;26; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;13;2; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;13;9; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;8;23; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;19;9; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;1;10; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;4;10; ;0;0.007518797;0;0;0;0;0;0;0;0.006578947;;;;
blocking probabilities per pair;3;all;11;4; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;3;21; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;4;5; ;0;0.00625;0;0;0.014814815;0;0;0;0.006289308;0.006849315;;;;
blocking probabilities per pair;3;all;12;3; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;21;12; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;7;5; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;16;27; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;7;19; ;0.007246377;0;0;0.006666667;0;0;0.006896552;0.007692308;0;0;;;;
blocking probabilities per pair;3;all;3;5; ;0;0.006369427;0.006944444;0;0.012269939;0;0;0;0.007518797;0;;;;
blocking probabilities per pair;3;all;28;6; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;4;6; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;25;3; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;22;5; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;28;10; ;0;0;0;0;0;0;0.007194245;0;0;0;;;;
blocking probabilities per pair;3;all;11;15; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;19;28; ;0.008130081;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;12;4; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;25;15; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;1;14; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;19;15; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;24;15; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;26;13; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;28;27; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;6;7; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;10;24; ;0;0.006666667;0;0;0.007092199;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;19;8; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;26;5; ;0;0;0;0;0;0;0;0.00625;0;0;;;;
blocking probabilities per pair;3;all;16;20; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;20;28; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;7;1; ;0;0.007194245;0;0.015625;0;0;0;0;0;0.00729927;;;;
blocking probabilities per pair;3;all;13;17; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;15;21; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;8;7; ;0;0;0;0.006622517;0;0;0;0;0;0.007874016;;;;
blocking probabilities per pair;3;all;8;10; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;16;11; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;3;10; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;8;20; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;11;21; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;13;10; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;14;10; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;22;15; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;26;3; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;2;13; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;28;2; ;0;0.007407407;0.006802721;0.006944444;0;0.014705882;0.006756757;0.016;0.0234375;0;;;;
blocking probabilities per pair;3;all;4;9; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;27;14; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;8;24; ;0;0;0;0;0;0;0;0;0.007575758;0;;;;
blocking probabilities per pair;3;all;20;23; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;20;10; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;23;4; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;5;2; ;0;0;0;0;0;0;0;0.006944444;0.023076923;0.007407407;;;;
blocking probabilities per pair;3;all;2;11; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;1;13; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;25;24; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;17;14; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;21;20; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;8;28; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;18;13; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;25;6; ;0;0;0.006802721;0;0;0.006896552;0;0;0;0;;;;
blocking probabilities per pair;3;all;18;10; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;20;21; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;25;14; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;19;1; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;15;16; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;19;11; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;24;21; ;0;0;0;0;0;0.006896552;0;0;0;0;;;;
blocking probabilities per pair;3;all;18;4; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;7;25; ;0;0.006369427;0;0;0.007407407;0;0;0.019230769;0.006802721;0;;;;
blocking probabilities per pair;3;all;9;23; ;0;0;0;0;0.007407407;0;0;0;0;0;;;;
blocking probabilities per pair;3;all;6;14; ;0;0;0.006849315;0;0;0;0;0;0.006756757;0;;;;
blocking probabilities per pair;3;all;12;25; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;12;20; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;14;16; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;27;18; ;0.007407407;0.01369863;0.006493506;0;0;0;0;0;0.007407407;0;;;;
blocking probabilities per pair;4;all;11;22; ;0;0;0.006849315;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;16;13; ;0;0;0;0;0;0.007462687;0;0;0;0;;;;
blocking probabilities per pair;4;all;1;6; ;0;0.007092199;0;0.006622517;0;0;0.019230769;0.007462687;0;0;;;;
blocking probabilities per pair;4;all;18;15; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;2;24; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;5;3; ;0;0;0.013245033;0.006756757;0;0.006622517;0;0.007246377;0;0.008064516;;;;
blocking probabilities per pair;4;all;16;24; ;0;0.00729927;0.007462687;0.006451613;0.007407407;0;0;0;0.00625;0;;;;
blocking probabilities per pair;4;all;23;11; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;26;23; ;0;0;0.007462687;0.007751938;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;10;20; ;0;0;0;0;0.006756757;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;10;21; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;14;20; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;23;10; ;0;0.015267176;0.015037594;0;0.007092199;0;0;0;0;0.007633588;;;;
blocking probabilities per pair;4;all;26;19; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;5;8; ;0;0.006756757;0;0;0;0;0;0;0;0.006756757;;;;
blocking probabilities per pair;4;all;12;1; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;19;27; ;0;0;0;0;0;0;0;0.006993007;0;0;;;;
blocking probabilities per pair;4;all;23;25; ;0;0;0;0.007575758;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;14;2; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;1;22; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;23;1; ;0;0;0;0.016666667;0;0;0;0;0.007575758;0;;;;
blocking probabilities per pair;4;all;24;4; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;28;26; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;18;5; ;0.012738854;0.013888889;0.024590164;0.013071895;0.018181818;0;0.014084507;0.014925373;0.006060606;0.014705882;;;;
blocking probabilities per pair;4;all;17;13; ;0;0;0;0;0;0;0;0;0.006896552;0;;;;
blocking probabilities per pair;4;all;9;27; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;25;13; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;10;11; ;0;0;0.006849315;0;0;0;0;0.006802721;0;0;;;;
blocking probabilities per pair;4;all;2;10; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;7;2; ;0;0.012903226;0.006578947;0.013071895;0.006756757;0;0.007518797;0.007246377;0.013513514;0.00729927;;;;
blocking probabilities per pair;4;all;9;20; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;12;18; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;17;3; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;13;1; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;25;26; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;8;12; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;27;10; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;3;27; ;0;0;0;0;0.006097561;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;15;20; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;16;3; ;0;0;0;0;0;0;0;0;0.007633588;0;;;;
blocking probabilities per pair;4;all;23;14; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;12;5; ;0.007246377;0.013333333;0;0;0;0;0;0.014925373;0;0;;;;
blocking probabilities per pair;4;all;9;24; ;0.006329114;0;0.016949153;0.007407407;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;19;25; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;23;21; ;0.006493506;0.00729927;0.007692308;0;0;0.006756757;0;0.007042254;0;0.006060606;;;;
blocking probabilities per pair;4;all;27;25; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;20;9; ;0;0;0;0;0;0;0;0;0.006944444;0;;;;
blocking probabilities per pair;4;all;5;28; ;0;0;0;0;0.007246377;0;0;0.008264463;0;0;;;;
blocking probabilities per pair;4;all;13;5; ;0.007352941;0;0;0.007042254;0;0;0;0;0.007194245;0.013333333;;;;
blocking probabilities per pair;4;all;3;17; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;13;4; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;24;3; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;7;21; ;0.0078125;0.007633588;0.007633588;0.006849315;0;0;0.006756757;0.008130081;0;0;;;;
blocking probabilities per pair;4;all;16;8; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;23;6; ;0.015873016;0.058394161;0.032679739;0.053435115;0.06;0.053846154;0.083916084;0.01986755;0.057377049;0.057377049;;;;
blocking probabilities per pair;4;all;2;9; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;15;17; ;0;0;0;0.006944444;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;20;6; ;0;0;0;0;0;0;0;0;0.007142857;0;;;;
blocking probabilities per pair;4;all;13;23; ;0;0.0078125;0.012987013;0;0.007407407;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;27;9; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;4;19; ;0.005952381;0.006711409;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;7;17; ;0.024390244;0.0125;0.027210884;0.006711409;0.034482759;0;0;0.006896552;0.007692308;0;;;;
blocking probabilities per pair;4;all;17;2; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;5;7; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;24;12; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;24;13; ;0;0.006711409;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;4;28; ;0;0;0.008064516;0.006666667;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;19;2; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;20;8; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;11;26; ;0;0.006944444;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;22;1; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;8;5; ;0;0.006896552;0.007352941;0;0;0;0;0;0.006666667;0.007692308;;;;
blocking probabilities per pair;4;all;12;28; ;0;0;0;0;0.013157895;0;0;0;0;0.007092199;;;;
blocking probabilities per pair;4;all;28;24; ;0;0.006535948;0.013605442;0;0;0;0.007352941;0;0;0;;;;
blocking probabilities per pair;4;all;22;20; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;27;4; ;0;0.006329114;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;16;4; ;0.006329114;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;11;16; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;13;27; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;26;12; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;26;9; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;17;16; ;0.007142857;0;0.016666667;0;0.007092199;0;0.006993007;0;0.006993007;0;;;;
blocking probabilities per pair;4;all;6;24; ;0.015384615;0.015748031;0.033333333;0.023391813;0.015037594;0.015748031;0.028368794;0.03030303;0.022727273;0.02173913;;;;
blocking probabilities per pair;4;all;12;7; ;0.006756757;0;0;0;0.015151515;0;0.007352941;0;0.007462687;0;;;;
blocking probabilities per pair;4;all;27;28; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;5;1; ;0;0;0.006896552;0;0.013071895;0.007042254;0;0.025641026;0;0.007042254;;;;
blocking probabilities per pair;4;all;3;16; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;23;22; ;0.008196721;0;0;0.013513514;0.015748031;0.017391304;0;0.008196721;0.006666667;0.006993007;;;;
blocking probabilities per pair;4;all;5;10; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;3;13; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;17;5; ;0.014492754;0.013793103;0;0;0.021126761;0.006578947;0.00862069;0.005988024;0.007246377;0.007352941;;;;
blocking probabilities per pair;4;all;28;22; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;12;26; ;0.00729927;0;0;0;0;0.007246377;0;0;0;0;;;;
blocking probabilities per pair;4;all;1;28; ;0.01369863;0.024390244;0.02189781;0;0.007936508;0.030075188;0.007518797;0;0.007874016;0.015503876;;;;
blocking probabilities per pair;4;all;19;13; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;9;26; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;1;2; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;21;9; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;14;8; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;7;4; ;0.006944444;0;0;0.008;0;0.006756757;0;0;0;0;;;;
blocking probabilities per pair;4;all;5;18; ;0.006756757;0;0.007751938;0;0.012903226;0.014925373;0.006756757;0.040983607;0.008;0;;;;
blocking probabilities per pair;4;all;22;26; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;2;26; ;0;0;0.009009009;0;0;0;0;0;0.006993007;0;;;;
blocking probabilities per pair;4;all;11;12; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;15;24; ;0;0;0;0;0;0;0;0;0.006622517;0;;;;
blocking probabilities per pair;4;all;12;21; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;1;4; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;17;9; ;0;0;0;0;0;0;0.00621118;0;0.006578947;0;;;;
blocking probabilities per pair;4;all;5;15; ;0;0;0;0;0;0.006535948;0;0;0;0.007751938;;;;
blocking probabilities per pair;4;all;13;12; ;0;0;0;0;0;0;0;0;0;0;;;;
blocking probabilities per pair;4;all;14;15; ;0;0;0;0;0;0;0;0;0;0;;;;
