Metrics;LoadPoint;link; ;rep1;rep2;rep3;rep4;rep5;rep6;rep7;rep8;rep9;rep10;;média;desvio;confianca
External Fragmentation Per Link;3;<15-9>; ;0.5208137918922255;0.5270713545983056;0.5068450978735508;0.49305174210855784;0.48976492104205044;0.5080470684494193;0.51800496584402;0.5122801516360438;0.5289756010037314;0.5135668404128226;;;;
External Fragmentation Per Link;3;<25-28>; ;0.5593580808574787;0.5326725572078159;0.5522428568137254;0.5140938023891974;0.5294518839886593;0.5177827160537712;0.5325058560721491;0.5042140139069902;0.5423652757639627;0.5316300190014918;;;;
External Fragmentation Per Link;3;<24-18>; ;0.6324438754104097;0.6191965841829177;0.6153847983394634;0.6168441104697548;0.6010277082230491;0.6276745334920785;0.6217318666528762;0.5875879005637279;0.6133188707347829;0.6187127411604274;;;;
External Fragmentation Per Link;3;<18-11>; ;0.4721111327748689;0.46677901138311356;0.4566982202834453;0.49591555581177704;0.4767567416522417;0.4615699486300819;0.4662983811633241;0.4485506102705277;0.47478721272739444;0.46501516256565517;;;;
External Fragmentation Per Link;3;<15-20>; ;0.5353823503405652;0.5002051677394644;0.5243819818854342;0.498709117721259;0.509000463669727;0.4912367474643318;0.4910657100440795;0.49063578062793795;0.4945741979005116;0.5006835177424802;;;;
External Fragmentation Per Link;3;<8-13>; ;0.4363684119602323;0.4307802194846771;0.42778039746571644;0.44343799016969376;0.43951724481164145;0.41645395203841984;0.4494393267741225;0.4322005200481571;0.4357970849382107;0.43424248002346344;;;;
External Fragmentation Per Link;3;<19-20>; ;0.5704538268101982;0.5385579371543971;0.5578213782274009;0.5178204085529688;0.5171625939890471;0.5193721223604153;0.5449615967287668;0.5220705866164888;0.562475693696526;0.5484905739426629;;;;
External Fragmentation Per Link;3;<25-20>; ;0.5401582374364754;0.5455078587926759;0.5504207926140627;0.5371444558843969;0.5351674848525596;0.5357243035833624;0.5440578650225684;0.5206373395021614;0.530771166264939;0.5314501108854848;;;;
External Fragmentation Per Link;3;<11-3>; ;0.4158613196891878;0.4382892714844802;0.4407526460724381;0.45046296297299276;0.45176338508291397;0.42705883086155516;0.41702377047769246;0.44222795560517764;0.45013061683155353;0.4349770507448423;;;;
External Fragmentation Per Link;3;<2-1>; ;0.3586568772892226;0.3816016753564871;0.3629206653016472;0.3770469787392557;0.36936056283149143;0.3457185028362547;0.3575301623214264;0.3905949036993348;0.3804211423026862;0.3766342531773348;;;;
External Fragmentation Per Link;3;<25-26>; ;0.3770677786870943;0.37693317808041493;0.37993329020062844;0.35165240245917023;0.3496554519510061;0.3973816322454331;0.3948366377408708;0.3642264480934255;0.35887055201268664;0.36360158466426773;;;;
External Fragmentation Per Link;3;<14-19>; ;0.659992793078183;0.6541154232255587;0.6636905528230059;0.6589361419472188;0.6738935866603707;0.6704824360862328;0.6617619821800026;0.6584166058688049;0.6639660947727535;0.6718314053375963;;;;
External Fragmentation Per Link;3;<2-3>; ;0.5731915115181285;0.5524995214742155;0.5691424733010153;0.5356455849751812;0.5757566403004273;0.5560663936086481;0.5772856969480187;0.5286230169953425;0.557273775739423;0.5502404749776404;;;;
External Fragmentation Per Link;3;<4-1>; ;0.5260287433093707;0.5359451998779824;0.5338728220041704;0.5578323437171717;0.5245078674205443;0.5181547274594819;0.530852177066103;0.5271996104814187;0.5108837454270728;0.5157576671373657;;;;
External Fragmentation Per Link;3;<13-9>; ;0.6755224443695389;0.66404433203966;0.6723112474360897;0.676872399494929;0.6662965476658411;0.6738952440610761;0.6586498988823671;0.6430651797361181;0.6696202115159612;0.6677397452432355;;;;
External Fragmentation Per Link;3;<13-8>; ;0.44123757656310925;0.42732314593365217;0.42084419990805405;0.4163727085761516;0.45065150594511366;0.4304052564645442;0.4500364399530035;0.41505861233504526;0.44950602138137996;0.4390118653872909;;;;
External Fragmentation Per Link;3;<4-3>; ;0.47767410197571963;0.4717655185074505;0.49582928576674;0.5108270975702057;0.48528130554391813;0.4869640610546049;0.48215728025017907;0.47464898200192013;0.471965419124189;0.4842218895655201;;;;
External Fragmentation Per Link;3;<6-5>; ;0.5690336003438147;0.562148749009615;0.5782457068032674;0.5790319842251745;0.5563514087923018;0.5766806916806879;0.572021763821999;0.5664539151806104;0.5567322531714656;0.5754010645009976;;;;
External Fragmentation Per Link;3;<4-8>; ;0.5613991739648343;0.5526005559719797;0.5457984437809138;0.5457999519957291;0.537238068859827;0.5410213761076992;0.5505148212255598;0.5278000308919101;0.5358472833037411;0.5192740033807439;;;;
External Fragmentation Per Link;3;<8-4>; ;0.5339492349908832;0.5573714298846418;0.5672442889976503;0.568437505510075;0.5624858497916498;0.5380673010522659;0.5434733205399704;0.542709144881098;0.5322506085793094;0.5414793976243424;;;;
External Fragmentation Per Link;3;<13-14>; ;0.6588889055549697;0.653881438467509;0.6688059264865283;0.6551202043631512;0.6867333053600388;0.6686480914909917;0.6636451797963857;0.6663561703096127;0.6502456294873697;0.6776841306232584;;;;
External Fragmentation Per Link;3;<18-24>; ;0.6489495578375526;0.6357197628352231;0.657837796462585;0.6537390687672195;0.6514235315708377;0.6517928953407458;0.652618709292252;0.6381785487775851;0.6431419813118234;0.6504941745421284;;;;
External Fragmentation Per Link;3;<8-9>; ;0.5488303552310143;0.5347974262193713;0.5306108857990993;0.535082084275915;0.5189315959625337;0.5290130892376154;0.5376215603140618;0.5053869713598657;0.5305583166649209;0.5104637357516779;;;;
External Fragmentation Per Link;3;<13-15>; ;0.5255388279629601;0.5167977802023507;0.5211017485882601;0.5017173973548054;0.5221292829366287;0.4990490639502727;0.5200814127227877;0.506888366145624;0.5122881082195929;0.5173051932313518;;;;
External Fragmentation Per Link;3;<20-25>; ;0.5740894271917745;0.5339390628326081;0.5576403128851356;0.5162904401353623;0.5283767812034844;0.521472138272058;0.5440657613871592;0.5145888581668907;0.550994538225828;0.5341789001427617;;;;
External Fragmentation Per Link;3;<13-12>; ;0.5342987882686693;0.5315187037906318;0.54488006716821;0.5390387281170128;0.5306994306731787;0.5413082071031917;0.5297861107378806;0.5310078688576843;0.533405008723191;0.5220789913075538;;;;
External Fragmentation Per Link;3;<10-22>; ;0.2685014094329581;0.25893877298993767;0.26258732139057817;0.2733682019224067;0.2420430496723939;0.2627620716258757;0.2818756691860374;0.24242350031188925;0.28191250676179747;0.24656372697257273;;;;
External Fragmentation Per Link;3;<23-17>; ;0.5847766469173519;0.571359270134992;0.5868935042589168;0.5716206070429813;0.5715339992267846;0.5614658181941661;0.5538101634747913;0.5496204163874867;0.5697257304273576;0.5754193819060708;;;;
External Fragmentation Per Link;3;<17-11>; ;0.6508650230641072;0.619021089626824;0.6325032556959018;0.6210097204603804;0.6123176951451615;0.6186776843646089;0.6092894855989393;0.5865618295426007;0.6139021583237556;0.6146888184200896;;;;
External Fragmentation Per Link;3;<3-12>; ;0.5469185807187029;0.5283500825908922;0.533869377014491;0.5282565073849005;0.5348625321029921;0.5293390374187703;0.5532099163740675;0.5115417188656611;0.5335981280532603;0.5294141830890043;;;;
External Fragmentation Per Link;3;<3-11>; ;0.4910419584439895;0.46280020023793256;0.49401078650201563;0.46310719151799484;0.4883201564893688;0.465451871039017;0.4809707002698051;0.459179600339987;0.4784383963146627;0.46966151980501863;;;;
External Fragmentation Per Link;3;<28-25>; ;0.517799975218805;0.5159671720776181;0.5610955545457651;0.5476263473143288;0.5363748330266577;0.5172515651739805;0.5173700877643614;0.5255543991916897;0.5334183171484093;0.5413961098319154;;;;
External Fragmentation Per Link;3;<24-23>; ;0.510299781260108;0.5154433496330838;0.5457633286553287;0.5190181335772435;0.5147459698339028;0.5392240786581095;0.5343428472579257;0.5500935732339385;0.5237417984900584;0.5238704567885485;;;;
External Fragmentation Per Link;3;<28-27>; ;0.3693337618397999;0.4115845789595963;0.37852717190898694;0.3556163657862905;0.3532264286266766;0.36895930855972514;0.3506062216638;0.33900193697807607;0.361216215301274;0.3343861162716887;;;;
External Fragmentation Per Link;4;<17-23>; ;0.5937672394329474;0.5738297688555214;0.574404405383225;0.5470709163758263;0.5716140495627743;0.540109698358348;0.5684472863828626;0.5676660240153576;0.5655760521455807;0.5920355052987598;;;;
External Fragmentation Per Link;4;<12-11>; ;0.5629483442276652;0.5788158202918965;0.5661442331946394;0.5890555491702427;0.5887060615771655;0.5847562239251843;0.5764568011626441;0.5697683862698204;0.5705341791816805;0.5863789637141205;;;;
External Fragmentation Per Link;4;<16-9>; ;0.6234935814806276;0.6276552968922444;0.597478461480478;0.629322814787413;0.6265836287541652;0.6038627155422913;0.6148723812805815;0.6055769650288965;0.6106965464257607;0.6125833307647897;;;;
External Fragmentation Per Link;4;<12-13>; ;0.5991106177662784;0.6037850852768301;0.6086160298116763;0.6043136428268477;0.582717437094826;0.6143926943619481;0.6139191055922867;0.6021545333697421;0.605278235557453;0.5923749179712703;;;;
External Fragmentation Per Link;4;<22-16>; ;0.6292975257940484;0.6273507978148036;0.6039814395754763;0.6407110935957637;0.6222065184029104;0.6154840361396212;0.6340574466261671;0.6153974773975642;0.6260332470835704;0.623262109440185;;;;
External Fragmentation Per Link;4;<6-10>; ;0.4462542045228993;0.43757305529430673;0.44941418492471485;0.48302424598804794;0.4640755185096818;0.43577303817305874;0.472429573782574;0.4634066092823945;0.4353303139455153;0.4393925720465969;;;;
External Fragmentation Per Link;4;<12-3>; ;0.5554278861723226;0.5791560028025408;0.5803906653571796;0.6041139771257246;0.5912213276038629;0.5821374223294569;0.5910266074284792;0.5696140369887651;0.5740143152013218;0.5973028559961853;;;;
External Fragmentation Per Link;4;<27-22>; ;0.4819610814947782;0.493371691900023;0.47272125735722864;0.47031980020391734;0.46287114507296;0.4845333038827844;0.5026435687188614;0.4696670601478;0.49144347080221973;0.4674241701073239;;;;
External Fragmentation Per Link;4;<22-10>; ;0.3080566773647596;0.31344907971448266;0.32137576571370635;0.3031507959062187;0.31026703363720487;0.3242636628784244;0.3323865857528617;0.3052813611336078;0.3050133999310962;0.31017918735782085;;;;
External Fragmentation Per Link;4;<27-28>; ;0.3768889522563413;0.37389350272799454;0.398426840680833;0.3640051137140206;0.3553563564155075;0.40676892833039235;0.3796056948224082;0.3804061000330832;0.416812454079526;0.3925565333941537;;;;
External Fragmentation Per Link;4;<23-24>; ;0.4963580460735371;0.5028947914182503;0.4930034730902967;0.4936609452292544;0.505129471768303;0.49329625268952165;0.4790172067831439;0.47072206403105327;0.4996244449117451;0.4982492167971798;;;;
External Fragmentation Per Link;4;<27-26>; ;0.5290036891901587;0.5460915576217498;0.5122190454239406;0.535444295599449;0.5281691626689862;0.5428950055936886;0.5302737011845171;0.5377621641749333;0.5094949547321789;0.5230656551913774;;;;
External Fragmentation Per Link;4;<1-2>; ;0.4227788934204006;0.41545439901158326;0.4312008062255791;0.3934636613444135;0.437047570727151;0.4102987167979227;0.4098625218412879;0.38275649820600277;0.38556309989107196;0.3943483828896585;;;;
External Fragmentation Per Link;4;<1-4>; ;0.5662174028650265;0.5700937512855785;0.5611119243842969;0.5862058994613512;0.5791004690596642;0.5805191461133903;0.5651150815266802;0.5638760650153547;0.5674407805006378;0.5759807149619757;;;;
External Fragmentation Per Link;4;<3-2>; ;0.5887160196972577;0.5895025369220998;0.5955552249277714;0.6169883829359223;0.620028289989819;0.5998299880459451;0.6131245688042111;0.5920119946428861;0.5898379988588176;0.5801555202151757;;;;
External Fragmentation Per Link;4;<3-4>; ;0.49107984243006264;0.5146322104557329;0.5187407413222784;0.5142163172094948;0.5161154811029917;0.5383416836832519;0.5264203806991116;0.5167038231465017;0.5106620319744518;0.5323504925354289;;;;
External Fragmentation Per Link;4;<10-9>; ;0.5642037688259937;0.5550859358554691;0.5507872945677995;0.5818220712952363;0.5595438971178045;0.5429592857679256;0.580640902690696;0.5521532730012944;0.5678007630251152;0.5604016433439877;;;;
External Fragmentation Per Link;4;<5-6>; ;0.5979611822584171;0.5610616789309161;0.5973057631070329;0.5913264820066507;0.6124335353396954;0.5721519021543723;0.5832303512001793;0.6016773863397429;0.6247439194767876;0.5989196673450726;;;;
External Fragmentation Per Link;4;<10-6>; ;0.4232290721217899;0.45411175723712605;0.44493726702990843;0.4777914142112255;0.43786283924685643;0.45232571942813526;0.42979470675198733;0.4242123430356633;0.4342206302296844;0.4629561192846117;;;;
External Fragmentation Per Link;4;<12-4>; ;0.5989442679893617;0.6075134663129999;0.6074533824013854;0.594628424440901;0.5987044381086803;0.6009983682912843;0.6013307298759185;0.5915722150139873;0.5958371428907104;0.6068046722309157;;;;
External Fragmentation Per Link;4;<5-7>; ;0.7129927056382528;0.7158836221832059;0.7084750549481319;0.7205929691115074;0.7120488698769916;0.7118590932090925;0.7144374451908319;0.7024146725064464;0.7183782304552591;0.7207690134873099;;;;
External Fragmentation Per Link;4;<7-5>; ;0.7147778590106564;0.7119559714311134;0.726762431728584;0.7119947000117223;0.7099273659466423;0.7146689388541128;0.707633186450107;0.7202854906182646;0.7332341602558269;0.708461537210409;;;;
External Fragmentation Per Link;4;<15-13>; ;0.5674150446725255;0.5641356801622089;0.5739548034677086;0.6019805508267333;0.5913532210864532;0.5534688418537702;0.5768502406084046;0.5748095474355743;0.5694549749792587;0.5716750541656046;;;;
External Fragmentation Per Link;4;<19-18>; ;0.705499536797035;0.6915611238454642;0.6989223023437044;0.7003874282384372;0.6908080880821428;0.6819075666355896;0.6826811122392343;0.6945934224272207;0.6935883444072806;0.6942388315489458;;;;
External Fragmentation Per Link;4;<9-15>; ;0.5425982377782823;0.5444831707216269;0.5420633986574782;0.5508110605157482;0.565776795505333;0.5247488478644663;0.5465372063318833;0.5469015909721683;0.5580354239364995;0.5570631783022226;;;;
External Fragmentation Per Link;4;<16-22>; ;0.5947447344710955;0.6215303996037106;0.6291115086984187;0.6171523408433027;0.6193514453213937;0.621074956174741;0.636957506279338;0.6152039550565535;0.6261282829064359;0.643055259424391;;;;
External Fragmentation Per Link;4;<7-9>; ;0.6922765842742087;0.7018307183467728;0.7003142315223672;0.696194796002636;0.7082837130762623;0.701378929599389;0.6975374736560853;0.6814504335204215;0.6992976583111471;0.7157130677976977;;;;
External Fragmentation Per Link;4;<9-7>; ;0.7024052795955824;0.7087007655520955;0.7130571828249028;0.6887798299415702;0.6856317291977855;0.693561494892956;0.6853551381018579;0.7017359147063629;0.7010139809136722;0.6883668098549176;;;;
External Fragmentation Per Link;4;<9-16>; ;0.5934245375247643;0.5993514251928088;0.6253416689166588;0.6026614546438105;0.6206538997403317;0.623142786052817;0.611516204852746;0.6051209475643847;0.6131160202588216;0.627001081090691;;;;
External Fragmentation Per Link;4;<9-8>; ;0.5910200958438461;0.6172575409407168;0.579152929973603;0.6197708508555083;0.603722264845427;0.599924874618518;0.6108023082801902;0.5884124978509446;0.5775637650934097;0.6033724556194048;;;;
External Fragmentation Per Link;4;<21-16>; ;0.5568448191250228;0.5843596085227093;0.6003478274429359;0.5589706219382814;0.5994461129771175;0.5725879324902539;0.5744905873771441;0.5856013522018532;0.5853254844220043;0.5771732948118128;;;;
External Fragmentation Per Link;4;<19-14>; ;0.6941479391802798;0.7018183131384578;0.7073612181822968;0.692063718009016;0.6952057893526936;0.6908546775885431;0.6848080566096678;0.6924142289636653;0.704632003817058;0.7031394613060153;;;;
External Fragmentation Per Link;4;<21-15>; ;0.6016306775008223;0.6020533403906974;0.5980814923318287;0.6176891132236468;0.6232776276529869;0.600547174930275;0.5846439863200747;0.596747885658843;0.6091607002341569;0.5976357174261778;;;;
External Fragmentation Per Link;4;<11-12>; ;0.5554851921766465;0.5824870518948844;0.5961789685506134;0.5726527748076068;0.5611282562748191;0.5646023907802413;0.5734701452543446;0.5614974410469631;0.5753646486472852;0.5749003581748829;;;;
External Fragmentation Per Link;4;<15-14>; ;0.642110503996704;0.6457557101096737;0.6373691389947425;0.645072570893798;0.6531597781854391;0.6353365219178781;0.6300734669188124;0.6280888866864108;0.6322389439713064;0.6309949694475278;;;;
External Fragmentation Per Link;4;<9-10>; ;0.5463757722672694;0.5565173897865067;0.5704858728017603;0.5517079051543288;0.5601252862517329;0.5561762635066176;0.5559231250394304;0.5576760454004627;0.5501814306500515;0.5597343657427749;;;;
External Fragmentation Per Link;4;<22-27>; ;0.46460194635853397;0.4713145732042943;0.45486767040189524;0.4771109203086027;0.4508963232249081;0.4823577575822854;0.4782659040582856;0.4769019495989524;0.48337177573906914;0.4503651603097315;;;;
External Fragmentation Per Link;4;<16-21>; ;0.5793552823349796;0.5684715651542304;0.5578858074750389;0.5888766418683425;0.5871176526019222;0.5828840851848972;0.5692614172228484;0.5728202996240278;0.5931037835804972;0.5755092652942361;;;;
External Fragmentation Per Link;4;<9-13>; ;0.7263132306338393;0.7217884065473363;0.7187770197266629;0.7257635156207752;0.7224109946219566;0.7202325493135328;0.7234176186949837;0.7027712333125495;0.7284888619142513;0.726435822593428;;;;
External Fragmentation Per Link;4;<26-21>; ;0.6091606566491714;0.5949256556175935;0.5957529264397289;0.6268976168962184;0.6191237337410239;0.6021678621278841;0.6009806952485882;0.6001598202161923;0.5902375790345734;0.6021749733776891;;;;
External Fragmentation Per Link;4;<26-25>; ;0.39019897704405704;0.3932869266779745;0.41057104648528897;0.40014958594253985;0.4173207014873654;0.4251975378876841;0.41022080080725476;0.4397839414905813;0.42857730757297713;0.3968627361984864;;;;
External Fragmentation Per Link;4;<26-27>; ;0.5357832400279178;0.5338185421174805;0.549470375859491;0.5403700958542056;0.5340974728080763;0.5449045335401282;0.5203455700349133;0.5353947496594041;0.5209714003676241;0.5330338965208414;;;;
External Fragmentation Per Link;4;<11-14>; ;0.6718023307066067;0.6488005474376649;0.6791534143975232;0.6614906186224974;0.6773537886061538;0.6689782249984773;0.6673598846782222;0.672371367619862;0.6731016750089829;0.6758049729570516;;;;
External Fragmentation Per Link;4;<11-17>; ;0.6542542830649364;0.6499143887190647;0.6500793581425717;0.6571667587443238;0.6562570130152391;0.6372499953150305;0.6451905708257321;0.6325027508095797;0.6611905360884698;0.6368086605094485;;;;
External Fragmentation Per Link;4;<11-18>; ;0.5285904526847738;0.5329113889146321;0.5227427438779919;0.5218362165800228;0.5455709977530875;0.5270655791392701;0.5120390989769112;0.5235197973118103;0.5618489759781762;0.528596437835423;;;;
External Fragmentation Per Link;4;<14-11>; ;0.647483156663377;0.6410834535443372;0.6386065926465183;0.6536290608727269;0.6515850290829482;0.6304973036540608;0.6384671500828383;0.6343555636742221;0.6601893965385195;0.6430071670118896;;;;
External Fragmentation Per Link;4;<20-19>; ;0.593929491907822;0.5567040469047929;0.5776571846477412;0.583740498118825;0.5999345195706521;0.5541566096190783;0.5874616292035966;0.5892200323198463;0.5839868220652689;0.5877935521394178;;;;
External Fragmentation Per Link;4;<18-19>; ;0.6754347204535323;0.6820505995133693;0.7019663916061427;0.6663659255729305;0.681705274046138;0.6860676412150892;0.6576971677103209;0.6704143269256398;0.6751782655450808;0.6834762966926671;;;;
External Fragmentation Per Link;4;<4-12>; ;0.6102487604490847;0.6056444266664606;0.606972299256317;0.6307444272763977;0.6179745347720507;0.6235758855670703;0.6245968684729691;0.6094757260257936;0.6094007512611233;0.6122826050968022;;;;
External Fragmentation Per Link;4;<15-21>; ;0.5832775979515923;0.6054233876533766;0.6197816413299556;0.5984561485863428;0.6010120265005912;0.6177632067888221;0.5855049896869281;0.6055498743799018;0.6064334506191472;0.6222235556249364;;;;
External Fragmentation Per Link;4;<14-15>; ;0.6330810935022474;0.6255530446137396;0.6544398375723921;0.6349093238694218;0.6324967899683163;0.6383906596913488;0.6256158239589457;0.6459581268363815;0.6290563256945556;0.651687684191653;;;;
External Fragmentation Per Link;4;<20-15>; ;0.5754314132662863;0.5580851491715777;0.5599935713269262;0.5803549161200804;0.5698015280221191;0.5597588996417748;0.58139658940747;0.5640070481030194;0.5678018768219341;0.579606567473191;;;;
External Fragmentation Per Link;4;<21-26>; ;0.6004726132494984;0.596487764837942;0.6097049676249302;0.6079094665844833;0.5977074460433892;0.6164410305143379;0.5875475041915378;0.6099733609776882;0.61739832683307;0.6268273698822326;;;;
External Fragmentation Per Link;4;<14-13>; ;0.7076027148044614;0.7103495654316856;0.7185756312205203;0.7078435858803684;0.7092707210695172;0.7004827243964604;0.7118034811444838;0.6991962999466427;0.7149149159283723;0.7069147298900572;;;;
External Fragmentation Per Link;4;<15-9>; ;0.5463789781169825;0.5503944587858003;0.5446312051374093;0.5523211681362523;0.5515311310141155;0.5707189225760142;0.5621271445609706;0.5514740826669656;0.5528447530901973;0.5678949176971944;;;;
External Fragmentation Per Link;4;<25-28>; ;0.5586413831528233;0.5880329417881573;0.5920116668606701;0.5635297891979649;0.5622094564232205;0.5646629070238732;0.5591526849892704;0.5652989033490228;0.5730458494305182;0.574817029163036;;;;
External Fragmentation Per Link;4;<24-18>; ;0.66242049874732;0.6667215940907676;0.691216829480424;0.6467083114191937;0.649423213396645;0.6652722080064606;0.6618109904045685;0.6565435292468369;0.6619156753412634;0.6738568897639332;;;;
External Fragmentation Per Link;4;<18-11>; ;0.5254718954994367;0.49686737005408227;0.49836110486182633;0.5295132795657025;0.5254228336782122;0.5035127724518859;0.5329455131083026;0.5232763772115401;0.5135065774277121;0.5134449543222506;;;;
External Fragmentation Per Link;4;<15-20>; ;0.5679426354754874;0.5481761215793046;0.555871670723919;0.5739225132198295;0.5632471779198113;0.5572431055633988;0.5418910756063655;0.5639936424615184;0.5497094629545222;0.5614808080083892;;;;
External Fragmentation Per Link;4;<8-13>; ;0.4530433794369032;0.48845155105222543;0.4569535823078717;0.4781155753754025;0.4874545566285316;0.4849057554296214;0.4495371605480691;0.4796061388951933;0.46635241159606405;0.4785887023789409;;;;
External Fragmentation Per Link;4;<19-20>; ;0.5923274920952205;0.5727894856212506;0.6139594231713706;0.5895075868391874;0.5924546720107555;0.5886256592893796;0.5912472589426994;0.5606912425830104;0.596579773213666;0.579033307935729;;;;
External Fragmentation Per Link;4;<25-20>; ;0.599848452140014;0.579694966055752;0.5802665731683764;0.5963590424940745;0.6044521108799488;0.5643321253403957;0.5997688305278381;0.5953581800193134;0.5869127725536515;0.5891114337616359;;;;
External Fragmentation Per Link;4;<11-3>; ;0.47238539072621927;0.4857054097928021;0.49807105127841544;0.5078649807114168;0.5261423147434112;0.47612255335111636;0.4949143579029614;0.5028799224251063;0.4798289791905833;0.48584655534918403;;;;
External Fragmentation Per Link;4;<2-1>; ;0.414320641081641;0.4003348353105193;0.42072282377121045;0.4281042439242722;0.42829657309131813;0.42703700220317037;0.40788239193564046;0.41548481711127255;0.3996693258901291;0.39921878213685347;;;;
External Fragmentation Per Link;4;<25-26>; ;0.420581896221107;0.36644887751644845;0.4254342120750451;0.41141706677161904;0.4313791538854322;0.4311951373080064;0.41558315097064363;0.4184393202371362;0.4063475838456146;0.4229317980159498;;;;
External Fragmentation Per Link;4;<14-19>; ;0.7207159355328461;0.7140998642249933;0.7204245051169792;0.7138817558268602;0.7057863788078801;0.7115384908279114;0.713496570631144;0.7005287117065063;0.7167798585293353;0.7161630259649364;;;;
External Fragmentation Per Link;4;<2-3>; ;0.616575846768692;0.614627247506615;0.5998730359834409;0.5821801049081438;0.6161990229567779;0.6207567250655157;0.605104524983037;0.5948890800703748;0.620247144375857;0.6065789628068565;;;;
External Fragmentation Per Link;4;<4-1>; ;0.5665870399541597;0.5687022815730213;0.5640540233777077;0.5899092116623087;0.5499051749834318;0.581102675570584;0.5756115933592261;0.5712684813985777;0.5544265089949119;0.564985920258637;;;;
External Fragmentation Per Link;4;<13-9>; ;0.7294808684341217;0.7240146960965878;0.7333040803511383;0.7084687948139534;0.7179952295548848;0.7130070070183903;0.7249628243357419;0.7179568465537227;0.729070709761032;0.7191189979434586;;;;
External Fragmentation Per Link;4;<13-8>; ;0.45941389452262504;0.4947213634961666;0.46245975754301905;0.4659299206475283;0.47965236573520575;0.44944436155960904;0.4687578343274703;0.4765970233281153;0.4777257236587571;0.4610805217700838;;;;
External Fragmentation Per Link;4;<4-3>; ;0.5409727726067818;0.5395385531277942;0.5405640457851247;0.5263725904504529;0.5605492997519037;0.5449578011484735;0.5419294046567127;0.5123500963069108;0.5186078354153277;0.5130499180709645;;;;
External Fragmentation Per Link;4;<6-5>; ;0.6288918758178402;0.6040537540675223;0.5883264383516177;0.5954166671479144;0.5820542546402012;0.5952724210040143;0.5977853700715896;0.5932621100384514;0.5959996219023304;0.5951872449753468;;;;
External Fragmentation Per Link;4;<4-8>; ;0.5715230183852764;0.5977062835091868;0.6038811696160739;0.5886281010464459;0.6032477018683872;0.6108200634264473;0.5909664962771639;0.5963027201193595;0.5983036995155281;0.6033570701436832;;;;
External Fragmentation Per Link;4;<8-4>; ;0.6022209804576254;0.613914127973523;0.594571463407242;0.6298290449797797;0.6129361754316189;0.6055024595805;0.6223682747400214;0.597921148757265;0.5939922446230933;0.6145282576078264;;;;
External Fragmentation Per Link;4;<13-14>; ;0.7262389165298193;0.7066362275690781;0.7115916090265964;0.7251501189232542;0.7105097888832494;0.7097052977872025;0.7029805683734938;0.7022596956911192;0.7210468070219815;0.7260440738409494;;;;
External Fragmentation Per Link;4;<18-24>; ;0.6948921693684601;0.6831930532837823;0.6841477976045783;0.6851896552128054;0.6829234749203023;0.6688085475129929;0.6783136006776853;0.6853891732091669;0.6787917689282817;0.6952803034699077;;;;
External Fragmentation Per Link;4;<8-9>; ;0.5590535589555546;0.5964785473226069;0.5927038992662818;0.5757827530618288;0.5949288017941983;0.5990446055496275;0.5820889815922287;0.5829104432025795;0.588787144355088;0.5874491945269972;;;;
External Fragmentation Per Link;4;<13-15>; ;0.5801230682689492;0.5904665139488883;0.572250140159146;0.5749853449530055;0.561387373443035;0.6041091267448426;0.5567536020615592;0.5518852812716869;0.565843644142193;0.569426111820476;;;;
External Fragmentation Per Link;4;<20-25>; ;0.5988945197046188;0.5729793654842735;0.6177826975605095;0.6029718657280689;0.5968424845673449;0.5778573228733938;0.5760413877143281;0.58084312451949;0.6002196513166406;0.5986499250031134;;;;
External Fragmentation Per Link;4;<13-12>; ;0.5805466355059307;0.5917285237169488;0.5901842289890449;0.5952833996065939;0.6123387410552683;0.587156676818744;0.605563771696468;0.5675655361298343;0.5800606756201261;0.5945754565090358;;;;
External Fragmentation Per Link;4;<10-22>; ;0.29817141746826087;0.3075834533894872;0.3132394137246086;0.33061796841279756;0.28504615588248544;0.301365817403119;0.33813773094401406;0.30833060996692835;0.2972300850206387;0.29935281491238225;;;;
External Fragmentation Per Link;4;<23-17>; ;0.5795130431731152;0.6088820446835264;0.6193335130346994;0.60660091567309;0.5931558884042212;0.5974319971710597;0.6133448241780316;0.6266084449338675;0.613251224640625;0.6167867631103292;;;;
External Fragmentation Per Link;4;<17-11>; ;0.6539932210498466;0.6681525993647769;0.6833253625866652;0.6704742752155799;0.6571953344014047;0.6600114081805122;0.6738231116572371;0.6648000913846742;0.6639265536514504;0.6771811061150186;;;;
External Fragmentation Per Link;4;<3-12>; ;0.5644634187663055;0.58117796365622;0.5489590909654493;0.5618917090695439;0.5744282649260712;0.5890481539956869;0.5632940616086352;0.5631535883940078;0.587761740046728;0.5752651218170951;;;;
External Fragmentation Per Link;4;<3-11>; ;0.5320718070846248;0.5174873529952307;0.5252081773108886;0.5108170245502859;0.535241003322188;0.535034983316409;0.5058788548842367;0.5043485161970589;0.5105960425758685;0.5282101045596023;;;;
External Fragmentation Per Link;4;<28-25>; ;0.587961927117878;0.5568808046245896;0.5618646993411756;0.5708587700343727;0.582627194827971;0.5451344740115859;0.5703132495117506;0.5794991487028226;0.5443805915571546;0.5842977093032586;;;;
External Fragmentation Per Link;4;<24-23>; ;0.5809155172314026;0.5275334343700121;0.5482331537619163;0.5304894435247367;0.5482972954878873;0.5341536384780028;0.550882510322041;0.5472835594526502;0.539815770049099;0.5428220456267192;;;;
