Metrics;LoadPoint;link; ;rep1;rep2;rep3;rep4;rep5;rep6;rep7;rep8;rep9;rep10
External Fragmentation Per Link;1;<4-2>; ;0.2954474234068858;0.2954872681031084;0.308292875960747;0.2877292518345953;0.30429204010611005;0.2892170998946243;0.299904626520509;0.2839977315028418;0.2960619901018548;0.28391886813418665
External Fragmentation Per Link;1;<12-9>; ;0.2864456242058828;0.27614075044311615;0.29079043905352825;0.28355002244298694;0.28317556655798;0.28656406465376655;0.2881742722878342;0.28753505152387504;0.28227587721142716;0.28057074589364284
External Fragmentation Per Link;1;<14-6>; ;0.22522556179083691;0.21848221294811057;0.22154638751103842;0.22556482840126196;0.21450470184561865;0.22432915634586006;0.228645877529326;0.21846971741747756;0.22297560211245337;0.21141845991507993
External Fragmentation Per Link;1;<1-8>; ;0.253192757578286;0.24573214152461242;0.25468387693582056;0.2504845002888428;0.25324004302073594;0.26076006952534514;0.2552655072570242;0.25944037903816913;0.26603023907673645;0.23906194955931473
External Fragmentation Per Link;1;<3-6>; ;0.20944645364702044;0.2204916241398795;0.2152682700102158;0.2052717318426165;0.2064833386010129;0.21553868919548944;0.2212806814692576;0.2072290908332589;0.20668099486611458;0.21691153229145888
External Fragmentation Per Link;1;<4-5>; ;0.3135334782742729;0.29795070649852173;0.30648091180411813;0.2994909471259593;0.30457136814092955;0.29265617152992085;0.30685227103365464;0.3051275765083504;0.3178043962639304;0.3042907438919154
External Fragmentation Per Link;1;<5-4>; ;0.31596516580992373;0.31143512971859544;0.30716610380223686;0.28938108325468037;0.30754275002109693;0.292035619859208;0.3090393458411056;0.29834838062025254;0.3014215768769023;0.3025831505375499
External Fragmentation Per Link;1;<6-3>; ;0.2163434693240435;0.21712307119951968;0.220166749459318;0.21978518838064048;0.22587417412857963;0.20988268541002736;0.2236276983713008;0.22287081766352557;0.22351180349573718;0.2166489912230356
External Fragmentation Per Link;1;<8-1>; ;0.2559595016018746;0.2560783228224831;0.2584891160155021;0.24737688221629253;0.24942701700814318;0.24617226094827477;0.2573923756971692;0.2569796566068637;0.24959694673226754;0.23946394048698819
External Fragmentation Per Link;1;<10-9>; ;0.23241221912930696;0.2341253812795929;0.24007888637135827;0.2219774105130214;0.2417477819579476;0.22540896901998922;0.24862136528715784;0.23818875210118054;0.23137024653397634;0.23824942100979368
External Fragmentation Per Link;1;<5-6>; ;0.2125881361170217;0.21942180381779566;0.22353034054856824;0.22011918326832638;0.23218030123668382;0.22407633054095527;0.234876570526561;0.2246630410659269;0.2402224895934905;0.23769308971553582
External Fragmentation Per Link;1;<6-5>; ;0.22092444814748963;0.22294985181755214;0.2129745520145603;0.2186569305953605;0.21309279868918907;0.21764652149467212;0.23543417737013173;0.21612889407725688;0.22185334576798027;0.2271221968562567
External Fragmentation Per Link;1;<10-7>; ;0.24021077683029535;0.23740184830125252;0.24274541649615256;0.23667629227728815;0.24053680668758445;0.23288347011863997;0.24182265772451794;0.23612291400603258;0.23781559856370144;0.23825224485240729
External Fragmentation Per Link;1;<5-7>; ;0.29945843380892545;0.2855308800719065;0.2925011654738125;0.2846609044500817;0.2947496549365447;0.2852626060160706;0.2988507024613805;0.28789874352815065;0.3026277470919731;0.2776442034296437
External Fragmentation Per Link;1;<7-5>; ;0.2880793745632879;0.2917751062791986;0.2970550289527126;0.2751966681771325;0.29562523736924184;0.27882300334916044;0.28830213402514043;0.27794387161723155;0.2775696782707728;0.2739679336721579
External Fragmentation Per Link;1;<10-6>; ;0.23015296777867703;0.2238645186994323;0.24360793170920803;0.2262659471309923;0.23243761115285;0.23614326746246933;0.2398934212111886;0.22541456466170887;0.22840213511893723;0.2335364034156133
External Fragmentation Per Link;1;<13-11>; ;0.30920574640550064;0.30919733652699;0.32349784473277304;0.300163871555524;0.31123809634559324;0.3015047707808503;0.30687071184997156;0.30599960236817375;0.31174704463598507;0.2959529070447234
External Fragmentation Per Link;1;<7-8>; ;0.3114364756729521;0.2899233829051265;0.3015870204282487;0.28155014311134935;0.28525630429181864;0.28302662352795466;0.29155482931133875;0.28724356364307574;0.2921456295253665;0.28316826714175225
External Fragmentation Per Link;1;<8-7>; ;0.28812073384071674;0.2952206821329605;0.29301824362494977;0.28272833389412483;0.2945357076970532;0.28881429943898723;0.28720477900019187;0.2729387278837867;0.2780533668716272;0.2746741054664091
External Fragmentation Per Link;1;<13-14>; ;0.2615640258104474;0.25782447472814085;0.2646615343433888;0.2566772192492544;0.2620291203355589;0.259275888755955;0.27784016896506286;0.26145880616883915;0.2669508273715259;0.24792955004501324
External Fragmentation Per Link;1;<8-9>; ;0.28883308167557875;0.2751888121791914;0.27334568059773967;0.2654940526638404;0.2761334098437108;0.2762505034475701;0.2882650519873852;0.28635969011047957;0.28042496818240886;0.26939829353999617
External Fragmentation Per Link;1;<9-8>; ;0.27446353022043035;0.2753447318756026;0.281772334414819;0.2680311413871119;0.273782679644064;0.27363599979509795;0.27985622590043524;0.2617240411279399;0.26501316934361363;0.26966919899104536
External Fragmentation Per Link;1;<11-13>; ;0.2945496508156401;0.2928439210687682;0.2809036964386889;0.2847883103295044;0.28166236281494317;0.2741484938152246;0.29474017968090704;0.28801902061605933;0.2856892544518711;0.2800200486851892
