Metrics;LoadPoint;Bandwidth;src;dest;;rep1;rep2;rep3;rep4;rep5;rep6;rep7;rep8;rep9;rep10;;;;
bandwidth blocking probabilities per pair;1;all;2;20; ;0.019304822;0;0.006439967;0.024758908;0.019276428;0.001255717;0;8.80E-04;0.001603413;0.006813898;;;;
bandwidth blocking probabilities per pair;1;all;4;10; ;0;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;6;14; ;0;0;0;0;0;0;0.019031662;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;14;17; ;0;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;3;19; ;0.011022597;0;0;3.21E-04;0;0;0;0;1.42E-04;0;;;;
bandwidth blocking probabilities per pair;1;all;13;22; ;0;0;0;0;0;0;0;0;0;0.006448641;;;;
bandwidth blocking probabilities per pair;1;all;19;21; ;0;0;0;0;0.015383508;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;22;3; ;0;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;16;2; ;8.09E-05;0.006198355;0.003768288;2.09E-04;0.003064001;0.011492206;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;8;7; ;0;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;9;6; ;0;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;9;11; ;0;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;13;7; ;0;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;11;19; ;0;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;1;2; ;0;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;13;16; ;0;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;9;17; ;0;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;10;12; ;0;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;5;11; ;0;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;6;18; ;0.008228936;0;0.002330529;0;0;0;0;0.005840727;0;0;;;;
bandwidth blocking probabilities per pair;1;all;15;19; ;0;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;19;2; ;0.001698743;0;0;0;0.010764284;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;23;16; ;0;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;17;4; ;0;0;0;0;0;0;0;0;0.010466071;0;;;;
bandwidth blocking probabilities per pair;1;all;1;21; ;0.004469748;0;0.026022233;0.011739786;0.003044822;0.011984554;0;0.004003132;0;0;;;;
bandwidth blocking probabilities per pair;1;all;8;17; ;0;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;20;6; ;0.003587008;0.069601173;0.014228131;0;0;0;2.10E-04;0;0;0.005447658;;;;
bandwidth blocking probabilities per pair;1;all;2;5; ;0;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;12;6; ;0.049781632;0;0;0;0.069734927;0;0;0.008127452;0;0.012245401;;;;
bandwidth blocking probabilities per pair;1;all;9;15; ;0;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;24;10; ;0;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;3;21; ;0;0;0.005422898;6.30E-04;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;6;8; ;0;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;23;5; ;0;0;0;0;0;0;0;0;0;0.00356639;;;;
bandwidth blocking probabilities per pair;1;all;4;20; ;0;0;1.95E-05;0;0;2.53E-04;1.77E-04;0;0.005796511;0;;;;
bandwidth blocking probabilities per pair;1;all;19;7; ;0;0;0.010069546;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;1;15; ;0.015614312;0;0.016646569;3.38E-04;0;0;0.017997911;0.006594108;0;0;;;;
bandwidth blocking probabilities per pair;1;all;17;5; ;0;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;12;19; ;0;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;8;4; ;0;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;12;14; ;0;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;3;7; ;0;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;12;5; ;0;0.022631614;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;24;9; ;0;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;10;6; ;0;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;4;13; ;0;0;0;0;0;0;0;0;0;0;;;;
