Metrics;LoadPoint;Modulation;Bandwidth; ;rep1;rep2;rep3;rep4;rep5;rep6;rep7;rep8;rep9;rep10
Average of slots by modulation;4;16QAM;all; ;0.5008424559275199;0.5101527974350828;0.4988687020401876;0.5028836062890538;0.49576360940478714;0.5038320078565789;0.5007750594533183;0.4987339090917844;0.5028258378825954;0.5041304808303325
Average of slots by modulation;4;32QAM;all; ;0.03901293049497896;0.034266293097638234;0.037703513281919454;0.03668293810115248;0.038223796961352564;0.03760759469295796;0.03857003937879707;0.037626488739974775;0.03909958310466673;0.03826230960312722
Average of slots by modulation;4;BPSK;all; ;1.5853480065085739;1.5946294638129075;1.5995397783618805;1.594475414729018;1.6196298935125455;1.59185265063257;1.6359242463629975;1.6018216304169917;1.5744682899588882;1.603637519015617
Average of slots by modulation;4;64QAM;all; ;0.011977316272397292;0.01056199031416385;0.010802692007740967;0.010523478043191512;0.011033871868440816;0.010879821301342166;0.011341863801353706;0.01149591288524306;0.011053021769061167;0.011987059752363713
Average of slots by modulation;4;8QAM;all; ;1.139010042074656;1.151410993327749;1.1304410617833107;1.1311150265253267;1.1406192832797366;1.1232982226415822;1.1275237572571561;1.1368918671711774;1.1429382937138346;1.1096743756137952
Average of slots by modulation;5;QPSK;all; ;3.028336221837088;2.989023791413524;3.018697887581599;3.0061235100421713;3.018639939150612;3.020921791205723;3.014278561937956;3.012179505695002;3.0087615416462072;3.0223760603113776
Average of slots by modulation;5;16QAM;all; ;0.5053533602927017;0.5067349630756491;0.5005391769848453;0.5062101634861643;0.49159951089415865;0.5009098524017215;0.5019256320887331;0.5037501323859315;0.5069562789443787;0.501497193364208
Average of slots by modulation;5;32QAM;all; ;0.03750240708646255;0.03959137693648242;0.03796383662937359;0.03758833837207063;0.03834859382070612;0.03939805320470235;0.03534497698869654;0.037857562365808804;0.038001983381955075;0.039533607417606226
Average of slots by modulation;5;BPSK;all; ;1.601521278644329;1.605636379391687;1.5977932256263119;1.6069207217269068;1.6270856801748457;1.587437297208823;1.5996129479501646;1.5920587697255038;1.6146654727862666;1.5829714714859282
Average of slots by modulation;5;64QAM;all; ;0.010051993067590987;0.011525019015799963;0.010754655215574511;0.01064874545069419;0.010340544756072904;0.010186495672183549;0.011447882767518437;0.010927856888401066;0.010773807804511712;0.008607658312552354
Average of slots by modulation;5;8QAM;all; ;1.1254669747737338;1.139956287730717;1.146713908840577;1.121661435366159;1.1302870126994213;1.1383842176713554;1.1365947122142843;1.1363334392420785;1.1313075878801884;1.1453192247330566


