Metrics;LoadPoint;Modulation;Bandwidth; ;rep1;rep2;rep3;rep4;rep5;rep6;rep7;rep8;rep9;rep10
Average of slots by modulation;5;16QAM;all; ;0.7006335445148383;0.7018836317257264;0.7008407041730537;0.7041722591883942;0.6957859149564306;0.6995298462007005;0.7001665952686944;0.6970314568432682;0.6996847108579485;0.6919610962401288
Average of slots by modulation;5;32QAM;all; ;0.14436240651645788;0.1439422061049085;0.1418152735858937;0.14586248584021094;0.14854530736631588;0.1431684939850769;0.1447189299823885;0.14322720735992991;0.13935589571644932;0.14475551787534413
Average of slots by modulation;5;BPSK;all; ;0.19625589482208355;0.19778609025061153;0.19606592339404558;0.19673301539252364;0.20523784581686585;0.2004910918227501;0.20916749964301015;0.20189331530175902;0.20141356219578407;0.19803385503491241
Average of slots by modulation;5;64QAM;all; ;0.026666031534320966;0.027592968028706585;0.02651598099608687;0.027691311839011527;0.025836864911194704;0.0251827318410233;0.027864248655338188;0.026485462043218635;0.02598515950201461;0.024100517256160872
Average of slots by modulation;5;8QAM;all; ;1.9413232982422712;1.9314887258121318;1.9319343812779084;1.9215428696537873;1.9380600923765534;1.9295340338053906;1.9233471369413109;1.94199102865687;1.9317222788451465;1.9216018746963621


Percentage of cicuits by modulation and bandwidth;1;QPSK;10.0; ;0.06343372178058904;0.06266442525951886;0.06308231472775451;0.06334824438935902;0.06339573182893125;0.062265530767112096;0.0621230684483954;0.06289236496946557;0.06189512873844868;0.06245548052540103
Percentage of cicuits by modulation and bandwidth;1;QPSK;40.0; ;0.06216105840005318;0.06328176197395789;0.062246535791283204;0.06369965144219354;0.062303520718769885;0.06363316902679242;0.06389909868839692;0.061353771927325225;0.06306331975192561;0.061914123714277576
Percentage of cicuits by modulation and bandwidth;1;QPSK;80.0; ;0.06201859608133649;0.0626549277716044;0.0619806061296787;0.06201859608133649;0.0619806061296787;0.06314879714315563;0.06402256603128473;0.06172417395598864;0.0624079930858288;0.06261693781994662
Percentage of cicuits by modulation and bandwidth;1;QPSK;160.0; ;0.061800153859304215;0.059815178885184866;0.06048000303919613;0.06011909849844716;0.06104035482614848;0.05960623415106704;0.06010010352261827;0.06109733975363516;0.05952075675983702;0.06038502816005167
Percentage of cicuits by modulation and bandwidth;1;QPSK;100.0; ;0.05956824419940926;0.05855201299256347;0.06007161105887493;0.05894140999705578;0.058836937629996866;0.059197842170745835;0.058789450190424634;0.05900789241245691;0.05984367134892821;0.05990065627641489
Percentage of cicuits by modulation and bandwidth;1;QPSK;200.0; ;0.059739198981869295;0.05993864622807268;0.06058447540625504;0.06049899801502503;0.0614297518306408;0.060859902555774;0.060745932700800635;0.06144874680646969;0.05999563115555936;0.061344274439410776
Percentage of cicuits by modulation and bandwidth;1;QPSK;400.0; ;0.060356535696308326;0.05947326932026479;0.059862666324757105;0.06246497801331548;0.06019507840176273;0.060745932700800635;0.06004311859513159;0.061382264391068565;0.060337540720479435;0.0604325155996239
Percentage of cicuits by modulation and bandwidth;1;16QAM;10.0; ;0.020438593991889145;0.019545830127931162;0.020191659306113535;0.01964080500707563;0.01989723718076569;0.01924191051466887;0.019849749741193454;0.01989723718076569;0.019849749741193454;0.01969778993456231
Percentage of cicuits by modulation and bandwidth;1;16QAM;40.0; ;0.023962162008148845;0.022898443361730823;0.022945930801303055;0.02273698606718523;0.022803468482586357;0.022898443361730823;0.023544272539913192;0.02341130770911094;0.0229554282892175;0.02318336799916422
Percentage of cicuits by modulation and bandwidth;1;16QAM;80.0; ;0.02313588055959199;0.022575528772639637;0.022442563941837385;0.0224045739901796;0.022585026260554083;0.022328594086864023;0.0221196493527462;0.022072161913173967;0.022461558917666276;0.022841458434244143
Percentage of cicuits by modulation and bandwidth;1;16QAM;160.0; ;0.02192020210654282;0.0221196493527462;0.022157639304403984;0.021616282493280528;0.022034171961516177;0.022632513700126318;0.022850955922158588;0.022376081526436258;0.02217663428023288;0.023363820269538708
Percentage of cicuits by modulation and bandwidth;1;16QAM;100.0; ;0.02087547843595369;0.020771006068894777;0.02064753872600697;0.02025814172151466;0.0201441718665413;0.020267639209429106;0.02025814172151466;0.01989723718076569;0.02040060404023136;0.019754774862048987
Percentage of cicuits by modulation and bandwidth;1;16QAM;200.0; ;0.020970453315098156;0.0214073377591627;0.02164477495702387;0.02172075486033944;0.021397840271248254;0.02222412171980511;0.021711257372424995;0.02073301611723699;0.022186131768147325;0.02116040307338709
Percentage of cicuits by modulation and bandwidth;1;16QAM;400.0; ;0.02216713679231843;0.02166376993285276;0.02098944829092705;0.021483317662478275;0.02152130761413606;0.021397840271248254;0.021768242299911672;0.021597287517451633;0.021730252348253886;0.021226885488788216
Percentage of cicuits by modulation and bandwidth;1;32QAM;10.0; ;0.003979447436153138;0.004463819319789916;0.004359346952731003;0.004359346952731003;0.004549296711019935;0.004368844440645449;0.00419788965818541;0.004663266565993295;0.004739246469308868;0.0042548745856720895
Percentage of cicuits by modulation and bandwidth;1;32QAM;40.0; ;0.0046157791264210615;0.004862713812196674;0.0049291962275978;0.00504316608257116;0.0042358796098431965;0.004701256517651081;0.0043973369043887895;0.005356583183747899;0.004606281638506615;0.004292864537329876
Percentage of cicuits by modulation and bandwidth;1;32QAM;80.0; ;0.004758241445137761;0.00515713593754452;0.005204623377116753;0.00510015101005784;0.004824723860538887;0.005166633425458966;0.004767738933052208;0.004910201251768907;0.004568291686848828;0.004501809271447702
Percentage of cicuits by modulation and bandwidth;1;32QAM;160.0; ;0.0044353268560465755;0.004938693715512247;0.00487221130011112;0.005366080671662345;0.0049291962275978;0.005081156034228947;0.004900703763854461;0.004967186179255587;0.004853216324282227;0.004976683667170034
Percentage of cicuits by modulation and bandwidth;1;32QAM;100.0; ;0.005005176130913373;0.0052141208650311995;0.004910201251768907;0.00498618115508448;0.005090653522143393;0.00487221130011112;0.004767738933052208;0.00515713593754452;0.005138140961715627;0.004824723860538887
Percentage of cicuits by modulation and bandwidth;1;32QAM;200.0; ;0.005109648497972286;0.005147638449630073;0.005195125889202306;0.004862713812196674;0.005005176130913373;0.005195125889202306;0.004995678642998927;0.0046157791264210615;0.004606281638506615;0.004853216324282227
Percentage of cicuits by modulation and bandwidth;1;32QAM;400.0; ;0.004729748981394421;0.004891206275940014;0.004881708788025567;0.004834221348453334;0.0048152263726244406;0.005223618352945646;0.00510015101005784;0.004824723860538887;0.004976683667170034;0.004891206275940014
Percentage of cicuits by modulation and bandwidth;1;BPSK;10.0; ;0.00422638212192875;0.0038559800932653314;0.0039034675328375643;0.004121909754869837;0.0035995479195752725;0.003988944924067584;0.003988944924067584;0.004045929851554264;0.004264372073586536;0.003789497677864205
Percentage of cicuits by modulation and bandwidth;1;BPSK;40.0; ;0.003371608209628553;0.0035995479195752725;0.0035615579679174857;0.003637537871233059;0.0035710554558319326;0.0035330655041741457;0.0034760805766874663;0.0038274876295219915;0.003200653427168514;0.004083919803212051
Percentage of cicuits by modulation and bandwidth;1;BPSK;80.0; ;0.0033336182579707667;0.0034665830887730194;0.0033146232821418733;0.003381105697543;0.0035425629920885927;0.0036755278228908454;0.0035425629920885927;0.0036280403833186124;0.0034950755525163593;0.0035425629920885927
Percentage of cicuits by modulation and bandwidth;1;BPSK;160.0; ;0.00335261323379966;0.0037040202866341853;0.003552060480003039;0.003229145890911854;0.0034190956492007865;0.003637537871233059;0.0035235680162596992;0.0034760805766874663;0.0033621107217141066;0.0036945227987197388
Percentage of cicuits by modulation and bandwidth;1;BPSK;100.0; ;0.0034095981612863395;0.003428593137115233;0.003580552943746379;0.0035425629920885927;0.003817990141607545;0.0034760805766874663;0.003381105697543;0.0035235680162596992;0.0035235680162596992;0.003305125794227427
Percentage of cicuits by modulation and bandwidth;1;BPSK;200.0; ;0.0037135177745486318;0.0032671358425696404;0.003817990141607545;0.003428593137115233;0.0034665830887730194;0.003219648402997407;0.0033906031854574466;0.0032671358425696404;0.0037230152624630787;0.0034475881129441264
Percentage of cicuits by modulation and bandwidth;1;BPSK;400.0; ;0.0035995479195752725;0.003656532847061952;0.0036280403833186124;0.003780000189949758;0.003761005214120865;0.0035900504316608256;0.0037230152624630787;0.0035330655041741457;0.0037040202866341853;0.003219648402997407
Percentage of cicuits by modulation and bandwidth;1;64QAM;10.0; ;7.597990331557304E-4;6.933166177546039E-4;7.123115935834972E-4;6.838191298401573E-4;9.022613518724298E-4;7.123115935834972E-4;8.4527642438575E-4;6.64824154011264E-4;7.40804057326837E-4;8.167839606424101E-4
Percentage of cicuits by modulation and bandwidth;1;64QAM;40.0; ;0.0010542211585035759;8.642714002146432E-4;8.832663760435364E-4;9.782412551880028E-4;8.167839606424101E-4;9.117588397868764E-4;8.737688881290898E-4;8.642714002146432E-4;0.001073216134332469;9.97236231016896E-4
Percentage of cicuits by modulation and bandwidth;1;64QAM;80.0; ;0.0010067337189313427;8.262814485568567E-4;0.0011207035739047022;8.927638639579831E-4;8.4527642438575E-4;8.642714002146432E-4;8.072864727279635E-4;0.0010447236705891292;7.69296521070177E-4;7.977889848135168E-4
Percentage of cicuits by modulation and bandwidth;1;64QAM;160.0; ;9.877387431024493E-4;8.927638639579831E-4;9.497487914446629E-4;9.022613518724298E-4;8.927638639579831E-4;9.497487914446629E-4;0.0011207035739047022;0.0011396985497335954;9.497487914446629E-4;8.642714002146432E-4
Percentage of cicuits by modulation and bandwidth;1;64QAM;100.0; ;0.0010447236705891292;9.687437672735561E-4;9.782412551880028E-4;9.592462793591095E-4;0.0010162312068457892;9.687437672735561E-4;9.97236231016896E-4;7.218090814979438E-4;8.167839606424101E-4;8.642714002146432E-4
Percentage of cicuits by modulation and bandwidth;1;64QAM;200.0; ;0.0010067337189313427;0.0012156784530491685;9.97236231016896E-4;9.21256327701323E-4;0.0010162312068457892;9.307538156157697E-4;9.592462793591095E-4;9.022613518724298E-4;9.877387431024493E-4;9.877387431024493E-4
Percentage of cicuits by modulation and bandwidth;1;64QAM;400.0; ;9.497487914446629E-4;0.0010827136222469158;8.357789364713033E-4;9.592462793591095E-4;8.167839606424101E-4;0.0010827136222469158;9.497487914446629E-4;9.687437672735561E-4;9.782412551880028E-4;8.832663760435364E-4
Percentage of cicuits by modulation and bandwidth;1;8QAM;10.0; ;0.05110598246763731;0.05157135937544519;0.051856284012878597;0.051172464883038435;0.0521222136744831;0.05101100758849284;0.05002326884539039;0.05077357039063168;0.05158085686335964;0.05053613319277051
Percentage of cicuits by modulation and bandwidth;1;8QAM;40.0; ;0.04684161039405078;0.0484561833395067;0.047591911939292054;0.04742095715683202;0.04775336923383765;0.047145530007313065;0.04803829387127105;0.04838020343619113;0.048199751165816644;0.048636635609881185
Percentage of cicuits by modulation and bandwidth;1;8QAM;80.0; ;0.048674625561538974;0.048779097928597887;0.047800856673409886;0.04951040449801027;0.04936794217929358;0.04915899744517575;0.04769638430635097;0.04906402256603128;0.04861764063405229;0.04794331899212658
Percentage of cicuits by modulation and bandwidth;1;8QAM;160.0; ;0.050213218603679326;0.05178980159747747;0.05131492720175514;0.05087804275769059;0.05046015328945494;0.05040316836196826;0.05109648497972286;0.05079256536646057;0.05053613319277051;0.05077357039063168
Percentage of cicuits by modulation and bandwidth;1;8QAM;100.0; ;0.05345186198250563;0.052787037828494365;0.053689299180366794;0.05287251521972438;0.05364181174079456;0.05259708807020543;0.053594324301222324;0.05413568111234578;0.05462955048389701;0.05498095753673153
Percentage of cicuits by modulation and bandwidth;1;8QAM;200.0; ;0.05207472623491086;0.051286434738011796;0.05046965077736939;0.04999477638164705;0.05041266584988271;0.05192276642827972;0.05150487696004407;0.05047914826528383;0.05103000256432174;0.052302665944857586
Percentage of cicuits by modulation and bandwidth;1;8QAM;400.0; ;0.050640605559829424;0.051770806621648575;0.051761309133734126;0.051229449810525116;0.051742314157905235;0.05116296739512399;0.05151437444795851;0.05138140961715626;0.05150487696004407;0.050659600535658315
Percentage of cicuits by modulation and bandwidth;2;QPSK;10.0; ;0.06201977414544729;0.06252255674802926;0.06275999620096875;0.06203759105716538;0.062484566435558934;0.06278848893532149;0.06145824429438414;0.0628353800419789;0.06420301830165921;0.06359517907513462
Percentage of cicuits by modulation and bandwidth;2;QPSK;40.0; ;0.06277958761124144;0.06181973596732833;0.062313610029442495;0.06275940013866332;0.06271250831038085;0.06207617057650299;0.0625694503803744;0.061771661395560874;0.062332013182513225;0.06151522922187082
Percentage of cicuits by modulation and bandwidth;2;QPSK;80.0; ;0.06296004330936755;0.06126887643650869;0.06219014151391395;0.06302532980026783;0.061620286826859154;0.0628359768259094;0.06189512873844868;0.061828646323047555;0.061733671443903085;0.06144874680646969
Percentage of cicuits by modulation and bandwidth;2;QPSK;160.0; ;0.061611374407582936;0.05998670339063539;0.060537562921455026;0.06037553067213722;0.06084148542121759;0.05839111026688194;0.061372766903154116;0.060185580913848284;0.060926384971175127;0.060242565841334965
Percentage of cicuits by modulation and bandwidth;2;QPSK;100.0; ;0.059341431678522925;0.05911292620381803;0.05857156425111597;0.059777188933527084;0.059084433469465285;0.059844239718871685;0.05910286729160137;0.058457038113419;0.05960623415106704;0.058314575794702304
Percentage of cicuits by modulation and bandwidth;2;QPSK;200.0; ;0.061174481664751305;0.06049957260898471;0.05982524456263653;0.06203759105716538;0.06030012346851553;0.06110741760850983;0.06060347038208394;0.05953025424775147;0.06121130960860852;0.06104985231406293
Percentage of cicuits by modulation and bandwidth;2;QPSK;400.0; ;0.060205719495863765;0.062161648779561214;0.05867603761040935;0.060271058305078305;0.06070851932757147;0.05966378573463767;0.0595777416873237;0.059881661300585996;0.05895090748497023;0.05908387231577248
Percentage of cicuits by modulation and bandwidth;2;16QAM;10.0; ;0.01944172705600775;0.019783455218919176;0.020267831702915757;0.01949834268835893;0.019840440687624656;0.020172855921739955;0.0201441718665413;0.020296131673172447;0.019982714571995706;0.02011567940279796
Percentage of cicuits by modulation and bandwidth;2;16QAM;40.0; ;0.023345268736525183;0.023696457403362143;0.02303162693513154;0.023487287612426515;0.023402032481717162;0.0230031342007788;0.023173870511249774;0.02304090568044752;0.023173870511249774;0.023107388095848648
Percentage of cicuits by modulation and bandwidth;2;16QAM;80.0; ;0.02268992962227773;0.02256624560737012;0.023107607560072182;0.02192020210654282;0.02260423591984044;0.023050622091366702;0.022547036308896297;0.022698996115527444;0.022328594086864023;0.022585026260554083
Percentage of cicuits by modulation and bandwidth;2;16QAM;160.0; ;0.022139064859576976;0.02225282552948998;0.022965143888308483;0.02276547853092857;0.02230031342007788;0.02213885459207902;0.022974423265046395;0.02214814181648954;0.02219562925606177;0.022015176985687286
Percentage of cicuits by modulation and bandwidth;2;16QAM;100.0; ;0.020505465908119556;0.020533763890207998;0.020305822015386076;0.02040060404023136;0.020476778421502518;0.02098964763985184;0.020894473411782584;0.02022015176985687;0.020524071383119166;0.020695026165579205
Percentage of cicuits by modulation and bandwidth;2;16QAM;200.0; ;0.022053585844675132;0.02261373349795802;0.0216259853737297;0.021169900561301535;0.02211036185772628;0.0228131826384272;0.021730252348253886;0.02216713679231843;0.021473820174563826;0.021882212154885033
