Metrics;LoadPoint;link; ;rep1;rep2;rep3;rep4;rep5;rep6;rep7;rep8;rep9;rep10;;media;desvio;confianca
External Fragmentation Per Link;3;<14-13>; ;0.6730168385929177;0.6580899330355983;0.6732596396175379;0.6722163430528013;0.6713131932252289;0.6759454662919042;0.662983204122614;0.6536058562742274;0.6735424379598777;0.6634363211903576;;;;
External Fragmentation Per Link;3;<15-9>; ;0.5585720530876431;0.5168875065031237;0.5328103128562592;0.5366629068639605;0.546429764645489;0.537796287054941;0.5216293411675517;0.5136833716635059;0.5315183380024534;0.5254293170551517;;;;
External Fragmentation Per Link;3;<25-28>; ;0.5493645397877719;0.5433210814526;0.5373136969097126;0.5337970623679477;0.5423179657673807;0.5442008276106591;0.541712220087379;0.537283754250037;0.5375635390554034;0.5295872174286497;;;;
External Fragmentation Per Link;3;<24-18>; ;0.6543300954101918;0.6308531265696521;0.6458420108520682;0.654045670966092;0.6420969469084982;0.6491973563919167;0.6269363769802034;0.6381366146178716;0.640785144184991;0.6382920117263005;;;;
External Fragmentation Per Link;3;<18-11>; ;0.5062573998405944;0.485072528964517;0.4834958259821837;0.49036727261822566;0.486831557348719;0.4925598605429068;0.4727846474219225;0.498292966128188;0.5063488945882213;0.4801233265087376;;;;
External Fragmentation Per Link;3;<15-20>; ;0.5271980403777116;0.5101135744846295;0.529490839956317;0.5174154629467406;0.5301958663672307;0.5306607751351573;0.5136778624086891;0.5314809884725771;0.5037604786583901;0.5355796232047276;;;;
External Fragmentation Per Link;3;<8-13>; ;0.4655835904691202;0.4543962144511097;0.4520742538971628;0.43087109286226477;0.44081282937722505;0.43464479415413126;0.4620802164471222;0.43799761433624007;0.4516083602375976;0.4357425482033143;;;;
External Fragmentation Per Link;3;<19-20>; ;0.5766934276572466;0.5524247333497301;0.5614827978769855;0.560263146177849;0.5674616206675126;0.565887027256224;0.571804019723764;0.5647097426191673;0.5614506501726783;0.5652649044006042;;;;
External Fragmentation Per Link;3;<25-20>; ;0.5318021593799553;0.5388187747879318;0.5380338450671031;0.573474642768379;0.5751594276592255;0.5708802954752115;0.5460455197791002;0.5566290554384336;0.5489122228713966;0.5430218871193153;;;;
External Fragmentation Per Link;3;<11-3>; ;0.42892026861091564;0.4647666742696599;0.4416663517568922;0.44507275855376577;0.4454323453998939;0.4556203298713939;0.440693070662974;0.4555524269622656;0.44517765991729336;0.45332710765758094;;;;
External Fragmentation Per Link;3;<2-1>; ;0.45063124356195955;0.4315016089306936;0.45313438571682385;0.4765549068583293;0.4843658943348033;0.45791485102549134;0.4470576770570098;0.4494787979723212;0.44882047607167824;0.4631731131082967;;;;
External Fragmentation Per Link;3;<25-26>; ;0.4293431096650821;0.4188117578927663;0.41065974852210935;0.4258534205140518;0.43160115325847426;0.4301038919110789;0.413515203673921;0.41433981853037344;0.39523793387482453;0.4090046703345601;;;;
External Fragmentation Per Link;3;<14-19>; ;0.6661372743637061;0.6656487763255233;0.670534556687008;0.6815992224237911;0.6754698613445265;0.6817774205541453;0.6836135633776209;0.6849861585905891;0.6783169074208047;0.6720428917413314;;;;
External Fragmentation Per Link;3;<2-3>; ;0.5766382216066268;0.5705830723127419;0.5691596755716122;0.5717123335649943;0.5797026749356922;0.5783950111091505;0.5780146048902555;0.5514849159102873;0.5713980224339853;0.5761047921523751;;;;
External Fragmentation Per Link;3;<4-1>; ;0.5415264713807204;0.5458961604113816;0.5744394396540351;0.5498488682048726;0.5492208596989987;0.5526591957735825;0.5613456482375836;0.5608948983578494;0.5256238693255253;0.5596568358702272;;;;
External Fragmentation Per Link;3;<13-9>; ;0.6756346640560926;0.6608040848355359;0.673928773435224;0.6806550576661866;0.6781654183532864;0.6765748263755318;0.6695281214612546;0.6533612996913376;0.6750270121582629;0.675101197403916;;;;
External Fragmentation Per Link;3;<13-8>; ;0.4369769386205016;0.44823459067267846;0.4466367094352309;0.45572936018001786;0.450135321711809;0.43476436328120127;0.4288058152840456;0.4312985254313735;0.44676399407323814;0.4319138894222101;;;;
External Fragmentation Per Link;3;<4-3>; ;0.47034089945059926;0.49107808296145194;0.5229036445216558;0.5075420653135793;0.5245303082636884;0.5010511526849154;0.5034126242832551;0.5045095895487695;0.47616362454938244;0.4927221114669905;;;;
External Fragmentation Per Link;3;<6-5>; ;0.579178586420543;0.5839598086108709;0.5864755984242784;0.5987209684369965;0.5751299118500719;0.5927507063677673;0.5890928511681939;0.5737504537228316;0.5790034721161882;0.5783437855528542;;;;
External Fragmentation Per Link;3;<4-8>; ;0.5898069893745552;0.5759689005155458;0.5836293733689071;0.5767984134275382;0.5601818436373665;0.5985833077473102;0.5841869175699167;0.5725508617468626;0.5915070118793402;0.5705261300824896;;;;
External Fragmentation Per Link;3;<8-4>; ;0.5558613865977127;0.5665920270260726;0.6005890404112797;0.6089601512610482;0.6015870313619011;0.586138020730545;0.5944802191317583;0.5811346086178986;0.5717893880286161;0.5775668232298011;;;;
External Fragmentation Per Link;3;<13-14>; ;0.6662755359656244;0.6709354684650457;0.6709609531879078;0.6732195686092288;0.6812812674266794;0.690461387591254;0.6760418663844721;0.6754645391897596;0.6652825156176584;0.6620909367698495;;;;
External Fragmentation Per Link;3;<18-24>; ;0.6458172452239639;0.6547977824098411;0.6469582737995376;0.6570587222147166;0.6522625353877819;0.6552031444027928;0.6518783858447149;0.6653013652500221;0.6472996583935693;0.6562039098470184;;;;
External Fragmentation Per Link;3;<8-9>; ;0.5758093076567895;0.5649018200092205;0.5734767632717429;0.5680215124209769;0.5599124592296741;0.583870173325249;0.57850071004436;0.5649103190190027;0.5860601220054743;0.5514671961566462;;;;
External Fragmentation Per Link;3;<13-15>; ;0.5482912864034752;0.545409840376257;0.5264851320070891;0.5368091358144002;0.5278342225234942;0.549748857715774;0.5470825755253736;0.5318832934177101;0.5412779414541405;0.544873669043932;;;;
External Fragmentation Per Link;3;<20-25>; ;0.5693366204336143;0.5471220130762461;0.560043571960554;0.5535887860902584;0.5497007888694325;0.563345567188356;0.5687812311383834;0.5520297445238737;0.5480174800981688;0.5618865304319932;;;;
External Fragmentation Per Link;3;<13-12>; ;0.5231585977805547;0.5577872780330859;0.5663341308801866;0.5604024863012619;0.5635169454859271;0.5657254679602274;0.5593464935683926;0.5689425192729212;0.5583708609361009;0.562490199794503;;;;
External Fragmentation Per Link;3;<10-22>; ;0.3428233636402954;0.3005264567517115;0.32166640385740325;0.3442119187353158;0.33194686040233856;0.350454055270319;0.340006745870668;0.34289896765150407;0.35852709105667135;0.3670277801810885;;;;
External Fragmentation Per Link;3;<23-17>; ;0.6135052220825564;0.5762596967892731;0.6168486865473701;0.6291654505695026;0.6091787384449052;0.6027888323980649;0.6084435284953145;0.6090291947816604;0.6119888567529259;0.5925519997108659;;;;
External Fragmentation Per Link;3;<17-11>; ;0.6538268722941624;0.6183562077155007;0.650986758101773;0.6553488920169056;0.6478821039446806;0.6345353301015593;0.6472703232602918;0.6420880899243301;0.6544952818331006;0.6383132013900884;;;;
External Fragmentation Per Link;3;<3-12>; ;0.5366247267135825;0.538413063101413;0.5427561055593451;0.5229231785061401;0.5277680426540491;0.5178518890012959;0.5423782733289815;0.51724565001205;0.5348286708671863;0.5527053391927242;;;;
External Fragmentation Per Link;3;<3-11>; ;0.5148034279019852;0.4789974473001943;0.4868789264808185;0.5116385480622383;0.4978890946093301;0.531187085835996;0.48490281158305865;0.49123203452801123;0.49373288031438484;0.4912951670609608;;;;
External Fragmentation Per Link;3;<28-25>; ;0.5281230636911171;0.5177317980067824;0.5584970329422243;0.5493778908511487;0.5432644695105885;0.5395261786390126;0.5259954956058105;0.5424175063001477;0.5271374556936999;0.5466339190321413;;;;
External Fragmentation Per Link;3;<24-23>; ;0.5476151503588158;0.5696751402393391;0.5666556715015374;0.5648607961078421;0.5740890158156481;0.5692455488694436;0.5924915821494751;0.5866708258234766;0.559865852936635;0.5559486814399613;;;;
External Fragmentation Per Link;3;<28-27>; ;0.409678783072965;0.3917456763476819;0.3709571822049861;0.38896474780530127;0.41179083389359494;0.39089929336241414;0.376511855889347;0.39202221612752974;0.3802129349498811;0.39548284318179056;;;;
External Fragmentation Per Link;4;<17-23>; ;0.6435758744874851;0.6738279993850952;0.6448352744381467;0.6379844898253961;0.6510404064341461;0.6509920130362146;0.6511491947416429;0.6430862153446708;0.6459810085602721;0.6603112310683207;;;;
External Fragmentation Per Link;4;<12-11>; ;0.6409810832030592;0.6464191488567776;0.6387338910415566;0.6302833344096966;0.6245305607956494;0.633604927307782;0.6381744727308687;0.6581770929169632;0.6309062343722492;0.645048151782876;;;;
External Fragmentation Per Link;4;<16-9>; ;0.6691324393234174;0.6891301118049452;0.6598424221528612;0.6698789617754917;0.6721376583252044;0.6848127380365742;0.6837673226531243;0.6667437556153973;0.6498661609570487;0.6741535005921576;;;;
External Fragmentation Per Link;4;<12-13>; ;0.6615223412851772;0.6595535931046457;0.6522931730030447;0.6418226947649084;0.6353513310478855;0.6602798996639061;0.6748251768959973;0.6464995541223858;0.644708126959592;0.6456048739522137;;;;
External Fragmentation Per Link;4;<22-16>; ;0.6606205203458543;0.6916090419561882;0.6660445004940642;0.6694887429190911;0.6735221663642172;0.6776480876835346;0.6878964253115174;0.6589539121504062;0.6560615167270147;0.683515229115684;;;;
External Fragmentation Per Link;4;<6-10>; ;0.6056353315214056;0.6014825854568315;0.619820278690343;0.595738594308404;0.6031827816501539;0.5907420867984067;0.6266580359609392;0.6296727647243572;0.6008354312478744;0.6305605967862138;;;;
External Fragmentation Per Link;4;<12-3>; ;0.5951996328342712;0.6090198392918215;0.591605085353151;0.5848398515771281;0.6073264905480256;0.5824492121509178;0.5951800076727484;0.5926378178032768;0.5892826672966289;0.5790197102113764;;;;
External Fragmentation Per Link;4;<27-22>; ;0.5791430037428106;0.5900856621658676;0.5642308738088667;0.5664017673501232;0.5732855865774026;0.5939702581894873;0.5891008628312829;0.5758718883089525;0.5778643332139194;0.5891446572973412;;;;
External Fragmentation Per Link;4;<22-10>; ;0.47656679928626483;0.4369926394120391;0.39060515119562694;0.4597739881387897;0.4450821034023857;0.44246248809379574;0.4640436642120681;0.45223209914601165;0.4345476847219649;0.445250977847414;;;;
External Fragmentation Per Link;4;<27-28>; ;0.4782944443695701;0.48801052347334106;0.4493734665840476;0.45332153864960856;0.44944908330967126;0.46556518936104235;0.47118825429249694;0.4667031264644338;0.4617594925316043;0.47100287916564176;;;;
External Fragmentation Per Link;4;<23-24>; ;0.6286883104272919;0.6356496692746165;0.6068882259615711;0.6179593332464363;0.6248265624913413;0.6034107117384228;0.6328556377827755;0.6101839422336279;0.6113245701847615;0.6140306442035747;;;;
External Fragmentation Per Link;4;<27-26>; ;0.5808206680037493;0.615472024876844;0.5846526055223781;0.5828683256406565;0.5972636903628437;0.5891322015764439;0.5919687895746751;0.5686524431159976;0.5949619418070157;0.5986423004176253;;;;
External Fragmentation Per Link;4;<1-2>; ;0.5406508842024813;0.550873210114998;0.5220416491849154;0.5266043547930725;0.5233892129809793;0.5155900885106113;0.5464455456348638;0.533599537004919;0.5322611861733759;0.5381348788641959;;;;
External Fragmentation Per Link;4;<1-4>; ;0.6284112038246982;0.6376951267136297;0.6455455071267574;0.6108969025420911;0.6235540985175885;0.6336516236232984;0.6466802282031278;0.63111790123597;0.6237922426001767;0.6266881169417553;;;;
External Fragmentation Per Link;4;<3-2>; ;0.6406078526079633;0.6481235532526542;0.6296280566618022;0.6113661199017684;0.6311632860186545;0.6206526749232704;0.6308419740906067;0.6302607202723775;0.6146641803336768;0.6176673401672551;;;;
External Fragmentation Per Link;4;<3-4>; ;0.5298042426874339;0.5569928197777501;0.5306867956398305;0.5393094875373379;0.5444733064979076;0.5411020888305567;0.5600831116272952;0.5652488637312392;0.531539758137348;0.5226298557103474;;;;
External Fragmentation Per Link;4;<10-9>; ;0.6649506632015045;0.6622274290556881;0.6726355251299286;0.6547552912681717;0.6715142121970443;0.6582346089006063;0.6874136343440078;0.6744805889379409;0.6587390043232892;0.6856112456225631;;;;
External Fragmentation Per Link;4;<5-6>; ;0.6231921653468941;0.6405584137231968;0.6382591144323905;0.624235074438991;0.6161704009980741;0.6294566351021326;0.6436965953444644;0.6340833080721022;0.6362330362608134;0.6354169817838019;;;;
External Fragmentation Per Link;4;<10-6>; ;0.6178915765813694;0.6248821405720116;0.5779598269312415;0.6111416613908108;0.5898995828427286;0.6141865538908242;0.6211419606225614;0.6013373587171313;0.5966146205159074;0.6130112259175642;;;;
External Fragmentation Per Link;4;<12-4>; ;0.6697109932377712;0.6788084589161435;0.6611490541709901;0.6610753922802034;0.6588041511778076;0.662003022904154;0.6743775288856106;0.6593128199298584;0.6557701258341838;0.6780657836311723;;;;
External Fragmentation Per Link;4;<5-7>; ;0.7013652190840625;0.7097973977166967;0.7008148887255469;0.6955494030666021;0.6970009068110823;0.7220750083875702;0.7182294852262989;0.7132194383610214;0.7021757472074028;0.7062202006410025;;;;
External Fragmentation Per Link;4;<7-5>; ;0.7054583770017177;0.7214866912798248;0.7156366753631717;0.7061955379018439;0.6989014855237248;0.7051740134057144;0.7169723659258143;0.7063011462076573;0.7088009230912095;0.7083391000966558;;;;
External Fragmentation Per Link;4;<15-13>; ;0.6176020028784637;0.6244785817873207;0.5920368256457871;0.6136789970164048;0.6196783105505389;0.6136647189297597;0.6205055154236672;0.6151063106727055;0.6158584805139066;0.6189602637354812;;;;
External Fragmentation Per Link;4;<19-18>; ;0.7133080725885771;0.7089695206185203;0.6960961614341169;0.7080522238831908;0.7045313735808636;0.6978794622278881;0.7183382919883115;0.7119879036052877;0.7140029682500489;0.7089678059694385;;;;
External Fragmentation Per Link;4;<9-15>; ;0.597489958153036;0.5850789051201759;0.589617838292806;0.5835077583918813;0.5684367994643426;0.5778764569663307;0.6042568532430933;0.5959415095648313;0.587023722998751;0.6127759056788864;;;;
External Fragmentation Per Link;4;<16-22>; ;0.6750346901956251;0.6750899030940902;0.6607389468740512;0.6447004723527349;0.657054551829073;0.6653872083117959;0.6724008284595709;0.6691129061006831;0.6522565265978226;0.6523163790842559;;;;
External Fragmentation Per Link;4;<7-9>; ;0.6914747676918721;0.7043686453934443;0.6882982572475944;0.6828786808487366;0.6848867375450373;0.6996969447629862;0.6983789134467111;0.691037256084579;0.6980870330686914;0.708314718013943;;;;
External Fragmentation Per Link;4;<9-7>; ;0.6886491583303179;0.7186655842962589;0.6810779017078598;0.6946111298860502;0.6781145742582814;0.7027976922802731;0.7106263597991385;0.6979485390345236;0.6917367947738953;0.6955554223251201;;;;
External Fragmentation Per Link;4;<9-16>; ;0.6537585823932602;0.6796681084906578;0.658312593435979;0.6475254337627386;0.659216585624645;0.6581259562469868;0.6847420311528817;0.6598375062321002;0.6576138031345449;0.6471435782630403;;;;
External Fragmentation Per Link;4;<9-8>; ;0.6708564687580392;0.6811413450656367;0.6661859418085224;0.6564358907209545;0.6647917214213432;0.6603689388703217;0.6986513379311357;0.6855535761000853;0.6703362275263054;0.6864323566341213;;;;
External Fragmentation Per Link;4;<21-16>; ;0.5958155921307807;0.6138539157581824;0.6083184527413062;0.5941025278511086;0.6067850243437516;0.6085772034064975;0.6125738919562754;0.6003834695811597;0.5930210575451169;0.6179163742812288;;;;
External Fragmentation Per Link;4;<19-14>; ;0.7321074244149779;0.7389534506050902;0.719852736661979;0.7278274093525716;0.7217245614633023;0.7316278307446158;0.7381447630959326;0.7315020441854744;0.7152971801147436;0.7232101626147881;;;;
External Fragmentation Per Link;4;<21-15>; ;0.6572782612997901;0.6782287933969776;0.644268394441607;0.6723112441178218;0.6754004463294648;0.6587747915430168;0.6730722575537015;0.66972252433717;0.6574401124184321;0.6791747679507593;;;;
External Fragmentation Per Link;4;<11-12>; ;0.6408107711703869;0.6510691178184363;0.637021728756258;0.6434972185013442;0.632798949674539;0.6332022986713504;0.6494398063081069;0.6424505472016921;0.6342851302943671;0.6454515471644661;;;;
External Fragmentation Per Link;4;<15-14>; ;0.6939704057720099;0.7001724308667019;0.6677286132128786;0.7002450957489595;0.6860836914232333;0.6843050746439575;0.6906552617502033;0.6851188256513153;0.6889732034748376;0.6948580461494476;;;;
External Fragmentation Per Link;4;<9-10>; ;0.6770971027242992;0.6903136436124874;0.6555530093046118;0.6519982043469831;0.6331582739894459;0.6741960393484305;0.6807306222635011;0.6745330928313028;0.6479782841020935;0.6645153042387705;;;;
External Fragmentation Per Link;4;<22-27>; ;0.5556670765473402;0.5756332403255254;0.5668183907435879;0.5530827935095809;0.5673669377918912;0.5742267413739941;0.579514923882497;0.5660490250602983;0.5503404579920796;0.5761220088322323;;;;
External Fragmentation Per Link;4;<16-21>; ;0.6064942417805189;0.6120146675318808;0.6087815593781903;0.6007018000209869;0.6139156947911916;0.5942376069300116;0.6203572919125051;0.6007157667021477;0.6029581781742763;0.6190676296624098;;;;
External Fragmentation Per Link;4;<9-13>; ;0.741986442622319;0.7459370388273716;0.737225707744614;0.7353700091103871;0.7358174328676261;0.7365018428908211;0.756467798690428;0.742919497590092;0.7355064219452024;0.7540341339796033;;;;
External Fragmentation Per Link;4;<26-21>; ;0.6439634030523637;0.6731108033140579;0.6371631238723955;0.6617910066254235;0.6483772564078951;0.6472223721589085;0.6556462483471974;0.656054862419206;0.6525439259955553;0.6629894493584636;;;;
External Fragmentation Per Link;4;<26-25>; ;0.5074376834370944;0.5319199760167876;0.49295266844692315;0.5061093513781547;0.5076300350899662;0.4860154037693877;0.5252047343662429;0.46296130668870034;0.4946472049886056;0.49541584083264417;;;;
External Fragmentation Per Link;4;<26-27>; ;0.6065925276216427;0.6192730424150364;0.6000808621022596;0.5979691673259538;0.5805538305947332;0.6041811922350508;0.5984248203542464;0.6074999497892706;0.5913514225502813;0.6049212530761794;;;;
External Fragmentation Per Link;4;<11-14>; ;0.7098336125528221;0.7069527477700276;0.7019145039595337;0.6853861331500863;0.6910468196101458;0.6913260232394439;0.7042868530264849;0.7096293261570691;0.6966493581378501;0.6947926459009469;;;;
External Fragmentation Per Link;4;<11-17>; ;0.6940667956211821;0.7037041491416369;0.6789576800413446;0.6892340391033942;0.6857179800798766;0.6953649555073798;0.6895128100748334;0.6969069328412372;0.6923404965828959;0.6996347283525804;;;;
External Fragmentation Per Link;4;<11-18>; ;0.5905912254981736;0.583278935085073;0.5644430191374971;0.5721306867916764;0.5801275129557655;0.5679016905626876;0.5911889972129099;0.5646522373976622;0.5689698412458808;0.6026392006823719;;;;
External Fragmentation Per Link;4;<14-11>; ;0.700325654052257;0.7091294638156191;0.6830189884761201;0.6916762198783426;0.6928666539701703;0.6931492360401184;0.7024845708849777;0.6995989721424584;0.6906064919441396;0.7017002360789698;;;;
External Fragmentation Per Link;4;<20-19>; ;0.6144030082006001;0.6253387368687747;0.6132687815255973;0.5992635771575917;0.6298375618374243;0.6188049561482857;0.6172722449783963;0.6184456098308394;0.6111440685120015;0.6173064364974873;;;;
External Fragmentation Per Link;4;<18-19>; ;0.7138697018370666;0.7243024579591526;0.7048103221420262;0.7049727598152732;0.6867432610829312;0.706635826953234;0.7099316780054789;0.7070365805842806;0.6933792943442588;0.7110726264132362;;;;
External Fragmentation Per Link;4;<4-12>; ;0.6712522309701934;0.6796849777207207;0.6669831345551601;0.6620169790046267;0.6600328965688447;0.6817033082513271;0.668605339317247;0.6768237235443526;0.6716848601725685;0.6795967202558953;;;;
External Fragmentation Per Link;4;<15-21>; ;0.6664533352434122;0.6744140293829205;0.6596022111578422;0.6522296283734398;0.6430389300275432;0.6560427912901408;0.683138065366033;0.6720344473764993;0.6492141852529394;0.6713379433137933;;;;
External Fragmentation Per Link;4;<14-15>; ;0.6973008043520555;0.6974322301720811;0.6866293893184255;0.6724608880531844;0.6664080174302467;0.6774299679460715;0.6913267442562797;0.6863938693902851;0.6852516435676315;0.6839642483309544;;;;
External Fragmentation Per Link;4;<20-15>; ;0.6114036054487744;0.6115286108376896;0.5732029218984077;0.5993300160381486;0.593126920800483;0.6062466103448052;0.6090447136012536;0.5963931158290502;0.6081383001346976;0.6072611045280151;;;;
External Fragmentation Per Link;4;<21-26>; ;0.6574280403322618;0.6651080321197083;0.6535328987032339;0.6512373807004797;0.6456158775936971;0.6551443427588323;0.6648005267383679;0.6663049731217803;0.6486439232724891;0.6482271385243362;;;;
External Fragmentation Per Link;4;<14-13>; ;0.7289463657939573;0.73384512216892;0.7251724381627563;0.7311853750633448;0.7186428485939654;0.7256444627431752;0.7308097931606935;0.7358196639884834;0.7248063337428987;0.7259509536926356;;;;
External Fragmentation Per Link;4;<15-9>; ;0.6125227508825298;0.606415436517788;0.5703002120120484;0.5734112845934668;0.5748865003183696;0.6064169179214812;0.6079871812372581;0.593594292790462;0.5852723200903682;0.595800907889127;;;;
External Fragmentation Per Link;4;<25-28>; ;0.5562032135856636;0.5657391493047335;0.5661648819550421;0.5578711995420249;0.5528593873405684;0.5719027317867642;0.5696575999132719;0.5682448334509214;0.5734341112830548;0.5635332855217517;;;;
External Fragmentation Per Link;4;<24-18>; ;0.6906403126517875;0.7051398477674565;0.6950196291809877;0.6959473387849027;0.6780990527315752;0.69515066121945;0.7034048776810815;0.7006879100623216;0.6724954256426906;0.7019117080050961;;;;
External Fragmentation Per Link;4;<18-11>; ;0.566552009576514;0.5773108344917677;0.5641768985868838;0.5559140473083728;0.5702143611810787;0.5625957678365733;0.5821314908864091;0.5655995648360349;0.5519060520612158;0.5725401484056677;;;;
External Fragmentation Per Link;4;<15-20>; ;0.5865460972444952;0.5913910843622158;0.590971865159295;0.5835210021936705;0.5848485682135176;0.5724341289476599;0.6048933935116309;0.5718910965519425;0.5782785891258881;0.5868579821650398;;;;
External Fragmentation Per Link;4;<8-13>; ;0.5221098375156643;0.5130806368987516;0.468191150443759;0.47913570258606225;0.4952236452247444;0.48543329121204076;0.5153198212168933;0.5214765458908954;0.5000255656949341;0.5186932154376509;;;;
External Fragmentation Per Link;4;<19-20>; ;0.6223227562117836;0.6421696586627151;0.6223616581609773;0.5904511824677245;0.6175741733466493;0.6228002575521113;0.6433412591422122;0.6280479617267359;0.6207034163585344;0.6384018677982689;;;;
External Fragmentation Per Link;4;<25-20>; ;0.6073978925023266;0.6275789953177732;0.6032106691217355;0.5930205478726392;0.6191471377049697;0.6194358218626087;0.6275972268870424;0.6131869676189898;0.6287071570426871;0.621028750562377;;;;
External Fragmentation Per Link;4;<11-3>; ;0.5153067069232525;0.5293068306704966;0.5237843532285301;0.5012507867809068;0.5250191930982836;0.523405850515425;0.5175544877725539;0.512844692501221;0.5107264075152883;0.5000968575370307;;;;
External Fragmentation Per Link;4;<2-1>; ;0.5613631436824488;0.5773802442617394;0.5322596563783506;0.527763141471406;0.5496768880373535;0.5463743352285115;0.5679554510910277;0.5429136932148089;0.5348918279028547;0.5493919327481419;;;;
External Fragmentation Per Link;4;<25-26>; ;0.50283657281097;0.5112250467797577;0.476296855101375;0.4994949091462457;0.4780725259814437;0.5197547270262552;0.4961714504382717;0.4736294761077151;0.512050128049648;0.514599169148727;;;;
External Fragmentation Per Link;4;<14-19>; ;0.7367337388680835;0.7336357507360233;0.7185159531271815;0.7297483143674032;0.7305829326266732;0.7243279055687198;0.7494591623859398;0.7400401289017706;0.7293588687293165;0.7358322119151395;;;;
External Fragmentation Per Link;4;<2-3>; ;0.6041421282964193;0.6310308449933144;0.6271584731425515;0.6102019652206692;0.6332999661184148;0.6357070243265308;0.6409696294735079;0.6315002139020541;0.6272124960942599;0.6264293304405941;;;;
External Fragmentation Per Link;4;<4-1>; ;0.6302215206600397;0.6253893566323099;0.619211572970443;0.6136691373723258;0.6220019563918252;0.6084951719804896;0.6355120293539074;0.6320338885941238;0.6275247348109261;0.6305248035266601;;;;
External Fragmentation Per Link;4;<13-9>; ;0.7364401201968273;0.7497145142647385;0.7381814712087812;0.7348156799254971;0.720144162259039;0.7347420004669031;0.7441003768114748;0.738810837375044;0.7408591987206665;0.7322108296308949;;;;
External Fragmentation Per Link;4;<13-8>; ;0.5063779612448983;0.4903956080857979;0.501843439714726;0.5256285554953583;0.47348814651898613;0.5171018745739742;0.5099961411505579;0.5101011200778953;0.514732676942458;0.5138535191632418;;;;
External Fragmentation Per Link;4;<4-3>; ;0.5634476292573877;0.569254487603605;0.5468825761996928;0.54436657914418;0.563327225438749;0.5549246083490967;0.5805972571975233;0.5704548581388434;0.5473412730356425;0.5467382893833937;;;;
External Fragmentation Per Link;4;<6-5>; ;0.6376679851530747;0.6391973366892134;0.6205139948909052;0.6256528783311573;0.6247266157038481;0.6344867732124672;0.6507470661381233;0.6370679610617803;0.6365350306065598;0.6172162555983027;;;;
External Fragmentation Per Link;4;<4-8>; ;0.6500656018136645;0.6982613534847564;0.6524455002770182;0.6682663986465637;0.6587145313622772;0.6682565247810943;0.6950518343253065;0.6659850937987439;0.6614356305072618;0.6479483551005623;;;;
External Fragmentation Per Link;4;<8-4>; ;0.6673083245348296;0.6732312914654031;0.668686951041688;0.6617859295700472;0.6725322386487617;0.671161492142519;0.6917496243460473;0.6904842481108856;0.6726669840294257;0.684652534173195;;;;
External Fragmentation Per Link;4;<13-14>; ;0.7319668371111084;0.7319290248738705;0.7215013005562875;0.7308729762008895;0.7237745060762494;0.7199694694413159;0.749143813318693;0.7338849680537143;0.722729269445803;0.7416433122914386;;;;
External Fragmentation Per Link;4;<18-24>; ;0.7002775011119282;0.6981963565152675;0.6949492442303792;0.7036619491198308;0.7002531117759023;0.6908500151363427;0.7016980288076194;0.7002387287750328;0.7026909779947073;0.6984760595073752;;;;
External Fragmentation Per Link;4;<8-9>; ;0.6625127512863824;0.6899342967712901;0.6541552671763454;0.6635518495252868;0.6498405209316155;0.6719321861932117;0.6998994055278378;0.66478648477331;0.6612641859809676;0.6507962105707197;;;;
External Fragmentation Per Link;4;<13-15>; ;0.6140185032277498;0.6313686761249149;0.6151820677828651;0.5913070233017512;0.6088258221364116;0.6124098865107873;0.6264560629371452;0.6027139019990893;0.6069162779785267;0.6097690557716838;;;;
External Fragmentation Per Link;4;<20-25>; ;0.6102159137225094;0.6319885954021086;0.6269043502633839;0.6036774703484526;0.6062707121896376;0.6171580127130151;0.6315111708713648;0.6124174960383206;0.6128416185566998;0.6280715533397264;;;;
External Fragmentation Per Link;4;<13-12>; ;0.6584398560105217;0.6677473650645744;0.6420622564603613;0.6308365436778574;0.657127657081058;0.6384502491364913;0.6692576344311479;0.6595737897592281;0.6449573658958032;0.6632018431765396;;;;
External Fragmentation Per Link;4;<10-22>; ;0.43454584899317095;0.4690987226062976;0.4385821131461268;0.4368070863407326;0.4338091865695673;0.42214800569599475;0.4613257083283039;0.4523344699264364;0.4037544335437327;0.4732544766732457;;;;
External Fragmentation Per Link;4;<23-17>; ;0.6539603929953054;0.6651259377735058;0.6577792359470342;0.6589878696102958;0.6441563115766993;0.6483250718926871;0.6694693780823344;0.6537100426333831;0.6603821138554301;0.6448035144311672;;;;
External Fragmentation Per Link;4;<17-11>; ;0.702116492109205;0.7152694894209997;0.6929758777759476;0.6842945661807266;0.6961426700557787;0.6951445185725358;0.7029319254092322;0.6973711715630738;0.7056350802528961;0.6899502601861357;;;;
External Fragmentation Per Link;4;<3-12>; ;0.577527780196422;0.5835364614088363;0.568781955015853;0.5661687104993391;0.558725196048873;0.565152291485266;0.5770247939409071;0.5616993426630976;0.5769455919617132;0.5723750702228774;;;;
External Fragmentation Per Link;4;<3-11>; ;0.5444152861557024;0.5506266842756454;0.5660033944955055;0.5328920107062913;0.5489886812994432;0.5418266039548691;0.5530116018886602;0.5381772251623946;0.559106647342498;0.5372290855283105;;;;
External Fragmentation Per Link;4;<28-25>; ;0.5695800218921547;0.5787043484221945;0.5597414296308941;0.5556257415957194;0.561558632220675;0.5717762172949955;0.5730746135426333;0.5413595428637146;0.5839966534202183;0.5766791302690965;;;;
