Metrics;LoadPoint;Bandwidth;src;dest;;rep1;rep2;rep3;rep4;rep5;rep6;rep7;rep8;rep9;rep10;;;;
bandwidth blocking probabilities per pair;1;all;3;19; ;0.017168878;0.091662497;0.021120704;0.027349175;0.025755035;0.016361552;0.003802543;0.007030254;0.035328484;0.037179008;;;;
bandwidth blocking probabilities per pair;1;all;13;22; ;0;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;19;21; ;0.029528546;0.032938209;8.10E-04;0;0.005673807;0;7.03E-04;0;0.001653253;4.95E-04;;;;
bandwidth blocking probabilities per pair;1;all;22;3; ;0.005292455;0.006716814;0.002607401;0.016492533;0;8.12E-04;0.00628691;0;0.008769313;0.003262692;;;;
bandwidth blocking probabilities per pair;1;all;16;2; ;0.002749181;0.022580923;0.042145633;0.057006353;0.017683572;0.027596449;0.027860213;0.055526925;0;0.012446925;;;;
bandwidth blocking probabilities per pair;1;all;8;7; ;0;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;9;6; ;0.003605083;0.012765284;0.015991791;0.020210406;0;0.018892892;0.008522218;0.001450754;5.59E-04;0.004772926;;;;
bandwidth blocking probabilities per pair;1;all;9;11; ;0.036860385;0;0;0.002413713;4.59E-04;0;4.86E-04;0;0;0.00409778;;;;
bandwidth blocking probabilities per pair;1;all;13;7; ;0.004173199;5.90E-04;2.16E-04;1.63E-04;0.009122763;0.005191087;0.003028901;0.002776282;0.004341766;0;;;;
bandwidth blocking probabilities per pair;1;all;11;19; ;0.002123849;0;0;0;0;3.89E-04;0.014890263;0.002397767;0.006200211;0.001172814;;;;
bandwidth blocking probabilities per pair;1;all;1;2; ;0;0.004728038;0.028046011;0.003571688;0;0;1.83E-04;4.04E-04;0.012517627;0;;;;
bandwidth blocking probabilities per pair;1;all;13;16; ;0;0.016711235;0;0;0.016413827;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;9;17; ;0.007870167;0.062616456;0;0;0;0;4.38E-04;0;0.0117495;0;;;;
bandwidth blocking probabilities per pair;1;all;10;12; ;0.006423319;4.60E-04;0;6.44E-04;0;0.007762576;0.005471434;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;5;11; ;0.001967182;0;0;0.009413428;6.03E-04;0.008185943;0;0.008907865;7.18E-04;0.006398759;;;;
bandwidth blocking probabilities per pair;1;all;6;18; ;0.006192059;0;0.016198059;0.010902286;0.006510611;0.009105151;0.027234099;0;0.010177338;0.011064564;;;;
bandwidth blocking probabilities per pair;1;all;15;19; ;0.00366999;0.008878952;0.056926812;0;0;0.006076904;0.013103372;0.007401439;0;0.003475006;;;;
bandwidth blocking probabilities per pair;1;all;19;2; ;0.066436837;0.009218155;0.096239681;0.080102006;0.070471411;0.039143707;0.057847127;0.053562279;0.073641686;0.031067688;;;;
bandwidth blocking probabilities per pair;1;all;23;16; ;0;0;0.008111943;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;17;4; ;0;0.014331588;0.006548699;6.09E-05;0.050473613;0.020952482;0.006998172;0;0.009751217;0.008761909;;;;
bandwidth blocking probabilities per pair;1;all;1;21; ;0.048161383;0.03374062;0.042843218;0.077890328;0.056477566;0.076956437;0.100939737;0.02325413;0.014662576;0.02831217;;;;
bandwidth blocking probabilities per pair;1;all;8;17; ;0;0;0.002600515;0;0.025137736;0;0;0;0.011044044;0.048361509;;;;
bandwidth blocking probabilities per pair;1;all;20;6; ;0.026737942;0.020665148;0.015957762;0.023075252;0.046999397;0.064580299;0.038805618;0.084411597;0.04135898;0.003282013;;;;
bandwidth blocking probabilities per pair;1;all;2;5; ;0;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;12;6; ;0.019963602;0.075354478;0.063697143;0.029999634;0.019349733;0.087872592;0.002393937;0.003720901;0;0;;;;
bandwidth blocking probabilities per pair;1;all;9;15; ;0.09248855;0.010544683;0.02616395;0;0.031136999;0.005208874;0.030292093;0.022824411;0.048318845;0.035638751;;;;
bandwidth blocking probabilities per pair;1;all;24;10; ;0;0;0.010680497;5.57E-04;0;0.069808905;0;0.011221592;5.61E-04;0.012966432;;;;
bandwidth blocking probabilities per pair;1;all;3;21; ;0.033384143;0.00735524;0.020347234;0.048208869;0.016949288;0.009661482;0.006894764;0.001048113;0.001918026;0.027426454;;;;
bandwidth blocking probabilities per pair;1;all;6;8; ;0;0;0;2.77E-05;0;0.002571181;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;23;5; ;0.014667195;0;0.001444667;9.74E-04;0;0;0.002491781;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;4;20; ;0.032905047;0.006123452;0.002840369;0.013726007;0;0.057659303;0.016592032;0.009255909;0;0.009228024;;;;
bandwidth blocking probabilities per pair;1;all;19;7; ;0.12890905;0.007400412;0.050159805;0.002312294;0.02096715;0.038189462;0.019443197;0.009491619;0.007577991;0.05215315;;;;
bandwidth blocking probabilities per pair;1;all;1;15; ;0.03983222;0.02592207;0.080483517;0.128596579;0.114319163;0.039499351;0.07519469;0.043502842;0.072897034;0.095720101;;;;
bandwidth blocking probabilities per pair;1;all;17;5; ;0.001105561;0;0.004128566;0;0;0.001661338;0;0;0;0.008289339;;;;
bandwidth blocking probabilities per pair;1;all;12;19; ;0;0.002082871;0.007706768;0;0;0;0;0.002589048;0;9.33E-04;;;;
bandwidth blocking probabilities per pair;1;all;8;4; ;0;0;0.003300761;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;12;14; ;0;0;0.008572046;0.006615197;0;0;0.003592941;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;3;7; ;0;0;0;0;0.016575715;5.04E-06;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;12;5; ;0;0;0.007957129;0.005863631;0;0;0;0;2.86E-04;0.022098257;;;;
bandwidth blocking probabilities per pair;1;all;24;9; ;0.032509655;0;0.075186879;8.19E-04;0;0.01619098;0.006764493;0;2.94E-04;6.93E-04;;;;
bandwidth blocking probabilities per pair;1;all;10;6; ;0.026740007;0.005481726;0.012096781;0;0;0.018036213;0.151110905;0;0;0.001148166;;;;
bandwidth blocking probabilities per pair;1;all;4;13; ;0;0;0;0;0;0.009739671;0.015573606;0;0.027879127;0;;;;
bandwidth blocking probabilities per pair;1;all;21;3; ;0.013017191;0.026623211;0.018496828;0.001332316;0.01636811;0.041124621;0.005039825;0.004856134;0.053395727;0.008719663;;;;
bandwidth blocking probabilities per pair;1;all;2;9; ;0.001500984;0.004959556;0.032161106;0.026204378;0.005860125;0.006141019;0;0.001693228;0.021223602;0.027298473;;;;
bandwidth blocking probabilities per pair;1;all;13;8; ;0;0;0;0.003958443;0;0.001844156;0.043961553;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;18;1; ;0.012294825;0.004287876;2.69E-04;0.014346871;6.74E-04;0.007580282;0.00495803;0.001193467;0.00939497;0.00299756;;;;
bandwidth blocking probabilities per pair;1;all;18;13; ;0;0;0;5.24E-04;0;0;0;0;0;7.49E-04;;;;
bandwidth blocking probabilities per pair;1;all;4;16; ;0.047625467;0;0;0.005904863;0.009105473;0.029251238;0;0.004396763;0.016116819;0;;;;
